commentId,comment,classification,comment_processed,word_phrase_list,easy,easy talk,talk,similarity_score,regression_weight
90984,"Overall, I just wasn't happy with the way it looked and it wasn't what we talked about during the consultation.",1,overall happy way look talk consultation,"['overall', 'overall happy', 'overall happy way', 'overall happy way look', 'overall happy way look talk', 'overall happy way look talk consultation', 'happy', 'happy way', 'happy way look', 'happy way look talk', 'happy way look talk consultation', 'way', 'way look', 'way look talk', 'way look talk consultation', 'look', 'look talk', 'look talk consultation', 'talk', 'talk consultation', 'consultation']",0,0,1,0.0833333333333333,0.0
77488,"My veins are not easy, I appreciate easy.",0,vein not easy appreciate easy,"['vein', 'vein not', 'vein not easy', 'vein not easy appreciate', 'vein not easy appreciate easy', 'not', 'not easy', 'not easy appreciate', 'not easy appreciate easy', 'easy', 'easy appreciate', 'easy appreciate easy', 'appreciate', 'appreciate easy', 'easy']",1,0,0,0.1111111111111111,0.0
125584,Made me feel at home and comfortable while talking me through every phase of my cleaning.,0,feel home comfortable talk phase clean,"['feel', 'feel home', 'feel home comfortable', 'feel home comfortable talk', 'feel home comfortable talk phase', 'feel home comfortable talk phase clean', 'home', 'home comfortable', 'home comfortable talk', 'home comfortable talk phase', 'home comfortable talk phase clean', 'comfortable', 'comfortable talk', 'comfortable talk phase', 'comfortable talk phase clean', 'talk', 'talk phase', 'talk phase clean', 'phase', 'phase clean', 'clean']",0,0,1,0.0833333333333333,0.0
101576,I love his easy going demeanor and his confidence.,0,love easy go demeanor confidence,"['love', 'love easy', 'love easy go', 'love easy go demeanor', 'love easy go demeanor confidence', 'easy', 'easy go', 'easy go demeanor', 'easy go demeanor confidence', 'go', 'go demeanor', 'go demeanor confidence', 'demeanor', 'demeanor confidence', 'confidence']",1,0,0,0.1111111111111111,0.0
60810,"He is pleasant, easy to talk to, a very good doctor.",0,pleasant easy talk good doctor,"['pleasant', 'pleasant easy', 'pleasant easy talk', 'pleasant easy talk good', 'pleasant easy talk good doctor', 'easy', 'easy talk', 'easy talk good', 'easy talk good doctor', 'talk', 'talk good', 'talk good doctor', 'good', 'good doctor', 'doctor']",1,1,1,0.3333333333333333,0.0
176375,Getting appointments and talking to people about your surgery is completely nonexistent.,1,get appointment talk people surgery completely nonexistent,"['get', 'get appointment', 'get appointment talk', 'get appointment talk people', 'get appointment talk people surgery', 'get appointment talk people surgery completely', 'get appointment talk people surgery completely nonexistent', 'appointment', 'appointment talk', 'appointment talk people', 'appointment talk people surgery', 'appointment talk people surgery completely', 'appointment talk people surgery completely nonexistent', 'talk', 'talk people', 'talk people surgery', 'talk people surgery completely', 'talk people surgery completely nonexistent', 'people', 'people surgery', 'people surgery completely', 'people surgery completely nonexistent', 'surgery', 'surgery completely', 'surgery completely nonexistent', 'completely', 'completely nonexistent', 'nonexistent']",0,0,1,0.064516129032258,0.0
165571,pretty strongly suggesting a treatment plan that seems to be contra to everything I'd talked about with the doctor.,1,pretty strongly suggest treatment plan talk doctor,"['pretty', 'pretty strongly', 'pretty strongly suggest', 'pretty strongly suggest treatment', 'pretty strongly suggest treatment plan', 'pretty strongly suggest treatment plan talk', 'pretty strongly suggest treatment plan talk doctor', 'strongly', 'strongly suggest', 'strongly suggest treatment', 'strongly suggest treatment plan', 'strongly suggest treatment plan talk', 'strongly suggest treatment plan talk doctor', 'suggest', 'suggest treatment', 'suggest treatment plan', 'suggest treatment plan talk', 'suggest treatment plan talk doctor', 'treatment', 'treatment plan', 'treatment plan talk', 'treatment plan talk doctor', 'plan', 'plan talk', 'plan talk doctor', 'talk', 'talk doctor', 'doctor']",0,0,1,0.064516129032258,0.0
153713,Who cares if my body looks good when I can?t even talk properly.,1,care body look good talk properly,"['care', 'care body', 'care body look', 'care body look good', 'care body look good talk', 'care body look good talk properly', 'body', 'body look', 'body look good', 'body look good talk', 'body look good talk properly', 'look', 'look good', 'look good talk', 'look good talk properly', 'good', 'good talk', 'good talk properly', 'talk', 'talk properly', 'properly']",0,0,1,0.0833333333333333,0.0
113581,The directions in the letter were easily followed and the office was easy to find.,0,direction letter easily follow office easy find,"['direction', 'direction letter', 'direction letter easily', 'direction letter easily follow', 'direction letter easily follow office', 'direction letter easily follow office easy', 'direction letter easily follow office easy find', 'letter', 'letter easily', 'letter easily follow', 'letter easily follow office', 'letter easily follow office easy', 'letter easily follow office easy find', 'easily', 'easily follow', 'easily follow office', 'easily follow office easy', 'easily follow office easy find', 'follow', 'follow office', 'follow office easy', 'follow office easy find', 'office', 'office easy', 'office easy find', 'easy', 'easy find', 'find']",1,0,0,0.064516129032258,0.0
100544,"He made me very comfortable during my procedure, which went and a lot faster and easier with less bruising than I expected.",0,comfortable procedure go lot fast easy bruise expect,"['comfortable', 'comfortable procedure', 'comfortable procedure go', 'comfortable procedure go lot', 'comfortable procedure go lot fast', 'comfortable procedure go lot fast easy', 'comfortable procedure go lot fast easy bruise', 'comfortable procedure go lot fast easy bruise expect', 'procedure', 'procedure go', 'procedure go lot', 'procedure go lot fast', 'procedure go lot fast easy', 'procedure go lot fast easy bruise', 'procedure go lot fast easy bruise expect', 'go', 'go lot', 'go lot fast', 'go lot fast easy', 'go lot fast easy bruise', 'go lot fast easy bruise expect', 'lot', 'lot fast', 'lot fast easy', 'lot fast easy bruise', 'lot fast easy bruise expect', 'fast', 'fast easy', 'fast easy bruise', 'fast easy bruise expect', 'easy', 'easy bruise', 'easy bruise expect', 'bruise', 'bruise expect', 'expect']",1,0,0,0.0512820512820512,0.0
105105,I love being able to talk to someone who listens like Dr Fischer does.,0,love able talk listen like dr rich,"['love', 'love able', 'love able talk', 'love able talk listen', 'love able talk listen like', 'love able talk listen like dr', 'love able talk listen like dr rich', 'able', 'able talk', 'able talk listen', 'able talk listen like', 'able talk listen like dr', 'able talk listen like dr rich', 'talk', 'talk listen', 'talk listen like', 'talk listen like dr', 'talk listen like dr rich', 'listen', 'listen like', 'listen like dr', 'listen like dr rich', 'like', 'like dr', 'like dr rich', 'dr', 'dr rich', 'rich']",0,0,1,0.064516129032258,0.0
62135,He talks to me about all of the issues that I bring up and listens well,0,talk issue bring listen,"['talk', 'talk issue', 'talk issue bring', 'talk issue bring listen', 'issue', 'issue bring', 'issue bring listen', 'bring', 'bring listen', 'listen']",0,0,1,0.1538461538461538,0.0
103192,and it was good to talk to other patients who have gone down the same path as you.,0,good talk patient go path,"['good', 'good talk', 'good talk patient', 'good talk patient go', 'good talk patient go path', 'talk', 'talk patient', 'talk patient go', 'talk patient go path', 'patient', 'patient go', 'patient go path', 'go', 'go path', 'path']",0,0,1,0.1111111111111111,0.0
179168,Save the money and go to a better doctor that actually knows what they're talking about,1,save money good doctor actually know talk,"['save', 'save money', 'save money good', 'save money good doctor', 'save money good doctor actually', 'save money good doctor actually know', 'save money good doctor actually know talk', 'money', 'money good', 'money good doctor', 'money good doctor actually', 'money good doctor actually know', 'money good doctor actually know talk', 'good', 'good doctor', 'good doctor actually', 'good doctor actually know', 'good doctor actually know talk', 'doctor', 'doctor actually', 'doctor actually know', 'doctor actually know talk', 'actually', 'actually know', 'actually know talk', 'know', 'know talk', 'talk']",0,0,1,0.064516129032258,0.0
148901,I'm 31 years old and what is considered an opiate tolerant patient the doctor and I sat and talked about all our options,0,old consider opiate tolerant patient doctor sit talk option,"['old', 'old consider', 'old consider opiate', 'old consider opiate tolerant', 'old consider opiate tolerant patient', 'old consider opiate tolerant patient doctor', 'old consider opiate tolerant patient doctor sit', 'old consider opiate tolerant patient doctor sit talk', 'old consider opiate tolerant patient doctor sit talk option', 'consider', 'consider opiate', 'consider opiate tolerant', 'consider opiate tolerant patient', 'consider opiate tolerant patient doctor', 'consider opiate tolerant patient doctor sit', 'consider opiate tolerant patient doctor sit talk', 'consider opiate tolerant patient doctor sit talk option', 'opiate', 'opiate tolerant', 'opiate tolerant patient', 'opiate tolerant patient doctor', 'opiate tolerant patient doctor sit', 'opiate tolerant patient doctor sit talk', 'opiate tolerant patient doctor sit talk option', 'tolerant', 'tolerant patient', 'tolerant patient doctor', 'tolerant patient doctor sit', 'tolerant patient doctor sit talk', 'tolerant patient doctor sit talk option', 'patient', 'patient doctor', 'patient doctor sit', 'patient doctor sit talk', 'patient doctor sit talk option', 'doctor', 'doctor sit', 'doctor sit talk', 'doctor sit talk option', 'sit', 'sit talk', 'sit talk option', 'talk', 'talk option', 'option']",0,0,1,0.0416666666666666,0.0
128567,I felt extremely comfortable and she made my appointment easy. .,0,feel extremely comfortable appointment easy,"['feel', 'feel extremely', 'feel extremely comfortable', 'feel extremely comfortable appointment', 'feel extremely comfortable appointment easy', 'extremely', 'extremely comfortable', 'extremely comfortable appointment', 'extremely comfortable appointment easy', 'comfortable', 'comfortable appointment', 'comfortable appointment easy', 'appointment', 'appointment easy', 'easy']",1,0,0,0.1111111111111111,0.0
161835,Me and Dr. Yes talked about everything (to the moon and back LOL) during the procedure to make me more relax.,0,dr yes talk moon procedure relax,"['dr', 'dr yes', 'dr yes talk', 'dr yes talk moon', 'dr yes talk moon procedure', 'dr yes talk moon procedure relax', 'yes', 'yes talk', 'yes talk moon', 'yes talk moon procedure', 'yes talk moon procedure relax', 'talk', 'talk moon', 'talk moon procedure', 'talk moon procedure relax', 'moon', 'moon procedure', 'moon procedure relax', 'procedure', 'procedure relax', 'relax']",0,0,1,0.0833333333333333,0.0
97917,"When talking about this horrible disease, she is patient, kind and her level of expertise",0,talk atrocious disease patient kind level expertness,"['talk', 'talk atrocious', 'talk atrocious disease', 'talk atrocious disease patient', 'talk atrocious disease patient kind', 'talk atrocious disease patient kind level', 'talk atrocious disease patient kind level expertness', 'atrocious', 'atrocious disease', 'atrocious disease patient', 'atrocious disease patient kind', 'atrocious disease patient kind level', 'atrocious disease patient kind level expertness', 'disease', 'disease patient', 'disease patient kind', 'disease patient kind level', 'disease patient kind level expertness', 'patient', 'patient kind', 'patient kind level', 'patient kind level expertness', 'kind', 'kind level', 'kind level expertness', 'level', 'level expertness', 'expertness']",0,0,1,0.064516129032258,0.0
