commentId,comment,classification,comment_processed,word_phrase_list,bedside,bedside manner,manner,manner gentle,gentle,practical,similarity_score,regression_weight
172901,"Dr. Machida often behaves in a rushed manner, and he has repeatedly ignored me. * I would not contact this doctor again.",1,behave rush manner repeatedly ignore not contact doctor,"['behave', 'behave rush', 'behave rush manner', 'behave rush manner repeatedly', 'behave rush manner repeatedly ignore', 'behave rush manner repeatedly ignore not', 'behave rush manner repeatedly ignore not contact', 'behave rush manner repeatedly ignore not contact doctor', 'rush', 'rush manner', 'rush manner repeatedly', 'rush manner repeatedly ignore', 'rush manner repeatedly ignore not', 'rush manner repeatedly ignore not contact', 'rush manner repeatedly ignore not contact doctor', 'manner', 'manner repeatedly', 'manner repeatedly ignore', 'manner repeatedly ignore not', 'manner repeatedly ignore not contact', 'manner repeatedly ignore not contact doctor', 'repeatedly', 'repeatedly ignore', 'repeatedly ignore not', 'repeatedly ignore not contact', 'repeatedly ignore not contact doctor', 'ignore', 'ignore not', 'ignore not contact', 'ignore not contact doctor', 'not', 'not contact', 'not contact doctor', 'contact', 'contact doctor', 'doctor']",0,0,1,0,0,0,0.0434782608695652,0.0
105048,He is rude and does not have good bedside manners!,1,rude not good bedside manner,"['rude', 'rude not', 'rude not good', 'rude not good bedside', 'rude not good bedside manner', 'not', 'not good', 'not good bedside', 'not good bedside manner', 'good', 'good bedside', 'good bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.24,0.0
62153,"He's very pleasant, very knowledgeable and very gentle.",0,pleasant knowledgeable gentle,"['pleasant', 'pleasant knowledgeable', 'pleasant knowledgeable gentle', 'knowledgeable', 'knowledgeable gentle', 'gentle']",0,0,0,0,1,0,0.125,0.0
122259,Bedside manner is top niche.,0,bedside manner nice,"['bedside', 'bedside manner', 'bedside manner nice', 'manner', 'manner nice', 'nice']",1,1,1,0,0,0,0.375,0.0
75911,She is also practical.,0,practical,['practical'],0,0,0,0,0,1,0.1818181818181818,0.0
133365,His reassurance and friendly calm manner kept me at ease!,0,assurance friendly calm manner keep ease,"['assurance', 'assurance friendly', 'assurance friendly calm', 'assurance friendly calm manner', 'assurance friendly calm manner keep', 'assurance friendly calm manner keep ease', 'friendly', 'friendly calm', 'friendly calm manner', 'friendly calm manner keep', 'friendly calm manner keep ease', 'calm', 'calm manner', 'calm manner keep', 'calm manner keep ease', 'manner', 'manner keep', 'manner keep ease', 'keep', 'keep ease', 'ease']",0,0,1,0,0,0,0.064516129032258,0.0
114657,I loved his bedside manner and his way of explaining any concerns i had.,0,love bedside manner way explain concern,"['love', 'love bedside', 'love bedside manner', 'love bedside manner way', 'love bedside manner way explain', 'love bedside manner way explain concern', 'bedside', 'bedside manner', 'bedside manner way', 'bedside manner way explain', 'bedside manner way explain concern', 'manner', 'manner way', 'manner way explain', 'manner way explain concern', 'way', 'way explain', 'way explain concern', 'explain', 'explain concern', 'concern']",1,1,1,0,0,0,0.1935483870967742,0.0
75901,His bedside manner is 2nd to none.,0,bedside manner neodymium none,"['bedside', 'bedside manner', 'bedside manner neodymium', 'bedside manner neodymium none', 'manner', 'manner neodymium', 'manner neodymium none', 'neodymium', 'neodymium none', 'none']",1,1,1,0,0,0,0.3,0.0
75848,Not only is his bed side manner great.,0,not bed manner great,"['not', 'not bed', 'not bed manner', 'not bed manner great', 'bed', 'bed manner', 'bed manner great', 'manner', 'manner great', 'great']",0,0,1,0,0,0,0.1,0.0
138496,"Dr. Laverson is incredibly knowledgeable, has fantastic bedside manner, and spends ample time with patients going through everything with you.",0,incredibly knowledgeable fantastic bedside manner spend ample time patient go,"['incredibly', 'incredibly knowledgeable', 'incredibly knowledgeable fantastic', 'incredibly knowledgeable fantastic bedside', 'incredibly knowledgeable fantastic bedside manner', 'incredibly knowledgeable fantastic bedside manner spend', 'incredibly knowledgeable fantastic bedside manner spend ample', 'incredibly knowledgeable fantastic bedside manner spend ample time', 'incredibly knowledgeable fantastic bedside manner spend ample time patient', 'incredibly knowledgeable fantastic bedside manner spend ample time patient go', 'knowledgeable', 'knowledgeable fantastic', 'knowledgeable fantastic bedside', 'knowledgeable fantastic bedside manner', 'knowledgeable fantastic bedside manner spend', 'knowledgeable fantastic bedside manner spend ample', 'knowledgeable fantastic bedside manner spend ample time', 'knowledgeable fantastic bedside manner spend ample time patient', 'knowledgeable fantastic bedside manner spend ample time patient go', 'fantastic', 'fantastic bedside', 'fantastic bedside manner', 'fantastic bedside manner spend', 'fantastic bedside manner spend ample', 'fantastic bedside manner spend ample time', 'fantastic bedside manner spend ample time patient', 'fantastic bedside manner spend ample time patient go', 'bedside', 'bedside manner', 'bedside manner spend', 'bedside manner spend ample', 'bedside manner spend ample time', 'bedside manner spend ample time patient', 'bedside manner spend ample time patient go', 'manner', 'manner spend', 'manner spend ample', 'manner spend ample time', 'manner spend ample time patient', 'manner spend ample time patient go', 'spend', 'spend ample', 'spend ample time', 'spend ample time patient', 'spend ample time patient go', 'ample', 'ample time', 'ample time patient', 'ample time patient go', 'time', 'time patient', 'time patient go', 'patient', 'patient go', 'go']",1,1,1,0,0,0,0.0923076923076923,0.0
88347,"ABSOLUTELY WONDERFUL human beings, professional, kind, gentle, caring bedside manner.",0,absolutely fantastic human be professional kind gentle dare bedside manner,"['absolutely', 'absolutely fantastic', 'absolutely fantastic human', 'absolutely fantastic human be', 'absolutely fantastic human be professional', 'absolutely fantastic human be professional kind', 'absolutely fantastic human be professional kind gentle', 'absolutely fantastic human be professional kind gentle dare', 'absolutely fantastic human be professional kind gentle dare bedside', 'absolutely fantastic human be professional kind gentle dare bedside manner', 'fantastic', 'fantastic human', 'fantastic human be', 'fantastic human be professional', 'fantastic human be professional kind', 'fantastic human be professional kind gentle', 'fantastic human be professional kind gentle dare', 'fantastic human be professional kind gentle dare bedside', 'fantastic human be professional kind gentle dare bedside manner', 'human', 'human be', 'human be professional', 'human be professional kind', 'human be professional kind gentle', 'human be professional kind gentle dare', 'human be professional kind gentle dare bedside', 'human be professional kind gentle dare bedside manner', 'be', 'be professional', 'be professional kind', 'be professional kind gentle', 'be professional kind gentle dare', 'be professional kind gentle dare bedside', 'be professional kind gentle dare bedside manner', 'professional', 'professional kind', 'professional kind gentle', 'professional kind gentle dare', 'professional kind gentle dare bedside', 'professional kind gentle dare bedside manner', 'kind', 'kind gentle', 'kind gentle dare', 'kind gentle dare bedside', 'kind gentle dare bedside manner', 'gentle', 'gentle dare', 'gentle dare bedside', 'gentle dare bedside manner', 'dare', 'dare bedside', 'dare bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,1,0,0.123076923076923,0.0
176390,"I give a 5 for his bedside manners and a 5 for being a Dr., never heard from my family Dr.",0,bedside manner dr hear family dr,"['bedside', 'bedside manner', 'bedside manner dr', 'bedside manner dr hear', 'bedside manner dr hear family', 'bedside manner dr hear family dr', 'manner', 'manner dr', 'manner dr hear', 'manner dr hear family', 'manner dr hear family dr', 'dr', 'dr hear', 'dr hear family', 'dr hear family dr', 'hear', 'hear family', 'hear family dr', 'family', 'family dr', 'dr']",1,1,1,0,0,0,0.1935483870967742,0.0
122699,She offered practical solutions 3 steps I could take to start healing my skin.,0,offer practical solution step start heal skin,"['offer', 'offer practical', 'offer practical solution', 'offer practical solution step', 'offer practical solution step start', 'offer practical solution step start heal', 'offer practical solution step start heal skin', 'practical', 'practical solution', 'practical solution step', 'practical solution step start', 'practical solution step start heal', 'practical solution step start heal skin', 'solution', 'solution step', 'solution step start', 'solution step start heal', 'solution step start heal skin', 'step', 'step start', 'step start heal', 'step start heal skin', 'start', 'start heal', 'start heal skin', 'heal', 'heal skin', 'skin']",0,0,0,0,0,1,0.0526315789473684,0.0
85528,also very gentle when administering Botox.,0,gentle administer,"['gentle', 'gentle administer', 'administer']",0,0,0,0,1,0,0.1538461538461538,0.0
95973,Incredible bedside manner.,0,incredible bedside manner,"['incredible', 'incredible bedside', 'incredible bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.375,0.0
91315,"I actually requested Maria as she is so cordial, provides gentle care and is",0,actually request mare cordial provide gentle care,"['actually', 'actually request', 'actually request mare', 'actually request mare cordial', 'actually request mare cordial provide', 'actually request mare cordial provide gentle', 'actually request mare cordial provide gentle care', 'request', 'request mare', 'request mare cordial', 'request mare cordial provide', 'request mare cordial provide gentle', 'request mare cordial provide gentle care', 'mare', 'mare cordial', 'mare cordial provide', 'mare cordial provide gentle', 'mare cordial provide gentle care', 'cordial', 'cordial provide', 'cordial provide gentle', 'cordial provide gentle care', 'provide', 'provide gentle', 'provide gentle care', 'gentle', 'gentle care', 'care']",0,0,0,0,1,0,0.0526315789473684,0.0
101974,Excellent bedside manner with my adolescent son.,0,excellent bedside manner adolescent son,"['excellent', 'excellent bedside', 'excellent bedside manner', 'excellent bedside manner adolescent', 'excellent bedside manner adolescent son', 'bedside', 'bedside manner', 'bedside manner adolescent', 'bedside manner adolescent son', 'manner', 'manner adolescent', 'manner adolescent son', 'adolescent', 'adolescent son', 'son']",1,1,1,0,0,0,0.24,0.0
