commentId,comment,classification,comment_processed,word_phrase_list,thing,thing fine,fine,similarity_score,regression_weight
78923,A few points I felt that he talked over me and may not have heard things I was saying.,1,point feel talk not hear thing say,"['point', 'point feel', 'point feel talk', 'point feel talk not', 'point feel talk not hear', 'point feel talk not hear thing', 'point feel talk not hear thing say', 'feel', 'feel talk', 'feel talk not', 'feel talk not hear', 'feel talk not hear thing', 'feel talk not hear thing say', 'talk', 'talk not', 'talk not hear', 'talk not hear thing', 'talk not hear thing say', 'not', 'not hear', 'not hear thing', 'not hear thing say', 'hear', 'hear thing', 'hear thing say', 'thing', 'thing say', 'say']",1,0,0,0.064516129032258,0.0
65634,He explains things and is technically capable.,0,explain thing technically capable,"['explain', 'explain thing', 'explain thing technically', 'explain thing technically capable', 'thing', 'thing technically', 'thing technically capable', 'technically', 'technically capable', 'capable']",1,0,0,0.1538461538461538,0.0
93656,Does not listen to the patient or explain things thoroughly.,1,not listen patient explain thing thoroughly,"['not', 'not listen', 'not listen patient', 'not listen patient explain', 'not listen patient explain thing', 'not listen patient explain thing thoroughly', 'listen', 'listen patient', 'listen patient explain', 'listen patient explain thing', 'listen patient explain thing thoroughly', 'patient', 'patient explain', 'patient explain thing', 'patient explain thing thoroughly', 'explain', 'explain thing', 'explain thing thoroughly', 'thing', 'thing thoroughly', 'thoroughly']",1,0,0,0.0833333333333333,0.0
81909,Was really impressed on how they handled things there.,0,impress handle thing,"['impress', 'impress handle', 'impress handle thing', 'handle', 'handle thing', 'thing']",1,0,0,0.2222222222222222,0.0
84927,Camilla made my pelvic sonogram as pleasant as such a thing can be.,0,armpit pelvic monogram pleasant thing,"['armpit', 'armpit pelvic', 'armpit pelvic monogram', 'armpit pelvic monogram pleasant', 'armpit pelvic monogram pleasant thing', 'pelvic', 'pelvic monogram', 'pelvic monogram pleasant', 'pelvic monogram pleasant thing', 'monogram', 'monogram pleasant', 'monogram pleasant thing', 'pleasant', 'pleasant thing', 'thing']",1,0,0,0.1111111111111111,0.0
178886,I have had glasses since I was 16 and was able to read the shampoo bottle fine print in the shower this morning.,0,glass able read shampoo bottle fine print shower,"['glass', 'glass able', 'glass able read', 'glass able read shampoo', 'glass able read shampoo bottle', 'glass able read shampoo bottle fine', 'glass able read shampoo bottle fine print', 'glass able read shampoo bottle fine print shower', 'able', 'able read', 'able read shampoo', 'able read shampoo bottle', 'able read shampoo bottle fine', 'able read shampoo bottle fine print', 'able read shampoo bottle fine print shower', 'read', 'read shampoo', 'read shampoo bottle', 'read shampoo bottle fine', 'read shampoo bottle fine print', 'read shampoo bottle fine print shower', 'shampoo', 'shampoo bottle', 'shampoo bottle fine', 'shampoo bottle fine print', 'shampoo bottle fine print shower', 'bottle', 'bottle fine', 'bottle fine print', 'bottle fine print shower', 'fine', 'fine print', 'fine print shower', 'print', 'print shower', 'shower']",0,0,1,0.0512820512820512,0.0
61454,His continuing effort in seeking the right medicine and dosage of medication is a good thing,0,continue effort seek right medicine dose meditation good thing,"['continue', 'continue effort', 'continue effort seek', 'continue effort seek right', 'continue effort seek right medicine', 'continue effort seek right medicine dose', 'continue effort seek right medicine dose meditation', 'continue effort seek right medicine dose meditation good', 'continue effort seek right medicine dose meditation good thing', 'effort', 'effort seek', 'effort seek right', 'effort seek right medicine', 'effort seek right medicine dose', 'effort seek right medicine dose meditation', 'effort seek right medicine dose meditation good', 'effort seek right medicine dose meditation good thing', 'seek', 'seek right', 'seek right medicine', 'seek right medicine dose', 'seek right medicine dose meditation', 'seek right medicine dose meditation good', 'seek right medicine dose meditation good thing', 'right', 'right medicine', 'right medicine dose', 'right medicine dose meditation', 'right medicine dose meditation good', 'right medicine dose meditation good thing', 'medicine', 'medicine dose', 'medicine dose meditation', 'medicine dose meditation good', 'medicine dose meditation good thing', 'dose', 'dose meditation', 'dose meditation good', 'dose meditation good thing', 'meditation', 'meditation good', 'meditation good thing', 'good', 'good thing', 'thing']",1,0,0,0.0416666666666666,0.0
178119,but I think there are a couple things they could improve on as an office when it comes to patient care.,1,think couple thing better office come patient care,"['think', 'think couple', 'think couple thing', 'think couple thing better', 'think couple thing better office', 'think couple thing better office come', 'think couple thing better office come patient', 'think couple thing better office come patient care', 'couple', 'couple thing', 'couple thing better', 'couple thing better office', 'couple thing better office come', 'couple thing better office come patient', 'couple thing better office come patient care', 'thing', 'thing better', 'thing better office', 'thing better office come', 'thing better office come patient', 'thing better office come patient care', 'better', 'better office', 'better office come', 'better office come patient', 'better office come patient care', 'office', 'office come', 'office come patient', 'office come patient care', 'come', 'come patient', 'come patient care', 'patient', 'patient care', 'care']",1,0,0,0.0512820512820512,0.0
159150,Imagine going 9  months constantly being sick with different things and not knowing what is was.,1,imagine go constantly sick different thing not know,"['imagine', 'imagine go', 'imagine go constantly', 'imagine go constantly sick', 'imagine go constantly sick different', 'imagine go constantly sick different thing', 'imagine go constantly sick different thing not', 'imagine go constantly sick different thing not know', 'go', 'go constantly', 'go constantly sick', 'go constantly sick different', 'go constantly sick different thing', 'go constantly sick different thing not', 'go constantly sick different thing not know', 'constantly', 'constantly sick', 'constantly sick different', 'constantly sick different thing', 'constantly sick different thing not', 'constantly sick different thing not know', 'sick', 'sick different', 'sick different thing', 'sick different thing not', 'sick different thing not know', 'different', 'different thing', 'different thing not', 'different thing not know', 'thing', 'thing not', 'thing not know', 'not', 'not know', 'know']",1,0,0,0.0512820512820512,0.0
60936,He always knows what he's doing and the thing is that if I have a problem he always provides a specialist and he always provides the best,0,know thing problem provide specialist provide good,"['know', 'know thing', 'know thing problem', 'know thing problem provide', 'know thing problem provide specialist', 'know thing problem provide specialist provide', 'know thing problem provide specialist provide good', 'thing', 'thing problem', 'thing problem provide', 'thing problem provide specialist', 'thing problem provide specialist provide', 'thing problem provide specialist provide good', 'problem', 'problem provide', 'problem provide specialist', 'problem provide specialist provide', 'problem provide specialist provide good', 'provide', 'provide specialist', 'provide specialist provide', 'provide specialist provide good', 'specialist', 'specialist provide', 'specialist provide good', 'provide', 'provide good', 'good']",1,0,0,0.064516129032258,0.0
160797,"No drains, total of 6 entry wounds I?m not taking my pain pill because I don?t have that much pain, tylenol works fine.",0,no drain total entry wound not take pain pill pain acetaminophen work fine,"['no', 'no drain', 'no drain total', 'no drain total entry', 'no drain total entry wound', 'no drain total entry wound not', 'no drain total entry wound not take', 'no drain total entry wound not take pain', 'no drain total entry wound not take pain pill', 'no drain total entry wound not take pain pill pain', 'no drain total entry wound not take pain pill pain acetaminophen', 'no drain total entry wound not take pain pill pain acetaminophen work', 'no drain total entry wound not take pain pill pain acetaminophen work fine', 'drain', 'drain total', 'drain total entry', 'drain total entry wound', 'drain total entry wound not', 'drain total entry wound not take', 'drain total entry wound not take pain', 'drain total entry wound not take pain pill', 'drain total entry wound not take pain pill pain', 'drain total entry wound not take pain pill pain acetaminophen', 'drain total entry wound not take pain pill pain acetaminophen work', 'drain total entry wound not take pain pill pain acetaminophen work fine', 'total', 'total entry', 'total entry wound', 'total entry wound not', 'total entry wound not take', 'total entry wound not take pain', 'total entry wound not take pain pill', 'total entry wound not take pain pill pain', 'total entry wound not take pain pill pain acetaminophen', 'total entry wound not take pain pill pain acetaminophen work', 'total entry wound not take pain pill pain acetaminophen work fine', 'entry', 'entry wound', 'entry wound not', 'entry wound not take', 'entry wound not take pain', 'entry wound not take pain pill', 'entry wound not take pain pill pain', 'entry wound not take pain pill pain acetaminophen', 'entry wound not take pain pill pain acetaminophen work', 'entry wound not take pain pill pain acetaminophen work fine', 'wound', 'wound not', 'wound not take', 'wound not take pain', 'wound not take pain pill', 'wound not take pain pill pain', 'wound not take pain pill pain acetaminophen', 'wound not take pain pill pain acetaminophen work', 'wound not take pain pill pain acetaminophen work fine', 'not', 'not take', 'not take pain', 'not take pain pill', 'not take pain pill pain', 'not take pain pill pain acetaminophen', 'not take pain pill pain acetaminophen work', 'not take pain pill pain acetaminophen work fine', 'take', 'take pain', 'take pain pill', 'take pain pill pain', 'take pain pill pain acetaminophen', 'take pain pill pain acetaminophen work', 'take pain pill pain acetaminophen work fine', 'pain', 'pain pill', 'pain pill pain', 'pain pill pain acetaminophen', 'pain pill pain acetaminophen work', 'pain pill pain acetaminophen work fine', 'pill', 'pill pain', 'pill pain acetaminophen', 'pill pain acetaminophen work', 'pill pain acetaminophen work fine', 'pain', 'pain acetaminophen', 'pain acetaminophen work', 'pain acetaminophen work fine', 'acetaminophen', 'acetaminophen work', 'acetaminophen work fine', 'work', 'work fine', 'fine']",0,0,1,0.0212765957446808,0.0
