commentId,comment,classification,comment_processed,word_phrase_list,ask,ask question,question,question question,question answer,answer,answer single,single,similarity_score,regression_weight
135319,The questions below are not clear on whether I am answering 5 or not.,1,question not clear answer not,"['question', 'question not', 'question not clear', 'question not clear answer', 'question not clear answer not', 'not', 'not clear', 'not clear answer', 'not clear answer not', 'clear', 'clear answer', 'clear answer not', 'answer', 'answer not', 'not']",0,0,1,0,0,1,0,0,0.1333333333333333,0.0
191416,"it, needless to say it upset him the past three visit I was there to ask him about a cardiologist",1,needle upset past visit ask cardiologist,"['needle', 'needle upset', 'needle upset past', 'needle upset past visit', 'needle upset past visit ask', 'needle upset past visit ask cardiologist', 'upset', 'upset past', 'upset past visit', 'upset past visit ask', 'upset past visit ask cardiologist', 'past', 'past visit', 'past visit ask', 'past visit ask cardiologist', 'visit', 'visit ask', 'visit ask cardiologist', 'ask', 'ask cardiologist', 'cardiologist']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
79091,and left with all questions answered.,0,leave question answer,"['leave', 'leave question', 'leave question answer', 'question', 'question answer', 'answer']",0,0,1,0,1,1,0,0,0.2857142857142857,0.0
145315,so I wasn't taken back until 1:50 pm after I asked if I would ever be seen.,1,take pm ask see,"['take', 'take pm', 'take pm ask', 'take pm ask see', 'pm', 'pm ask', 'pm ask see', 'ask', 'ask see', 'see']",1,0,0,0,0,0,0,0,0.08,0.0
160486,"Even though surgery ended up being the answer, I was impressed that my needs and goals were constantly what we worked towards.",0,surgery end answer impress need goal constantly work,"['surgery', 'surgery end', 'surgery end answer', 'surgery end answer impress', 'surgery end answer impress need', 'surgery end answer impress need goal', 'surgery end answer impress need goal constantly', 'surgery end answer impress need goal constantly work', 'end', 'end answer', 'end answer impress', 'end answer impress need', 'end answer impress need goal', 'end answer impress need goal constantly', 'end answer impress need goal constantly work', 'answer', 'answer impress', 'answer impress need', 'answer impress need goal', 'answer impress need goal constantly', 'answer impress need goal constantly work', 'impress', 'impress need', 'impress need goal', 'impress need goal constantly', 'impress need goal constantly work', 'need', 'need goal', 'need goal constantly', 'need goal constantly work', 'goal', 'goal constantly', 'goal constantly work', 'constantly', 'constantly work', 'work']",0,0,0,0,0,1,0,0,0.0392156862745098,0.0
130608,"Dr. Joseph gave me a rhinoplasty I could have never asked for, he did better than I could have ever imagined.",0,give nose job ask good imagine,"['give', 'give nose', 'give nose job', 'give nose job ask', 'give nose job ask good', 'give nose job ask good imagine', 'nose', 'nose job', 'nose job ask', 'nose job ask good', 'nose job ask good imagine', 'job', 'job ask', 'job ask good', 'job ask good imagine', 'ask', 'ask good', 'ask good imagine', 'good', 'good imagine', 'imagine']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
66261,He answers.,0,answer,['answer'],0,0,0,0,0,1,0,0,0.125,0.0
95868,so sweet and caring from when I call the office with questions to arriving to my appointments.,0,sweet dare office question arrive appointment,"['sweet', 'sweet dare', 'sweet dare office', 'sweet dare office question', 'sweet dare office question arrive', 'sweet dare office question arrive appointment', 'dare', 'dare office', 'dare office question', 'dare office question arrive', 'dare office question arrive appointment', 'office', 'office question', 'office question arrive', 'office question arrive appointment', 'question', 'question arrive', 'question arrive appointment', 'arrive', 'arrive appointment', 'appointment']",0,0,1,0,0,0,0,0,0.0555555555555555,0.0
112974,"Answered all my questions , the ladies that work there are just wonderful ????",0,answer question lady work fantastic,"['answer', 'answer question', 'answer question lady', 'answer question lady work', 'answer question lady work fantastic', 'question', 'question lady', 'question lady work', 'question lady work fantastic', 'lady', 'lady work', 'lady work fantastic', 'work', 'work fantastic', 'fantastic']",0,0,1,0,0,1,0,0,0.1333333333333333,0.0
103319,"very pleasant, informative, and patient answering any of my concerns very happy with the result.",0,pleasant information patient answer concern happy result,"['pleasant', 'pleasant information', 'pleasant information patient', 'pleasant information patient answer', 'pleasant information patient answer concern', 'pleasant information patient answer concern happy', 'pleasant information patient answer concern happy result', 'information', 'information patient', 'information patient answer', 'information patient answer concern', 'information patient answer concern happy', 'information patient answer concern happy result', 'patient', 'patient answer', 'patient answer concern', 'patient answer concern happy', 'patient answer concern happy result', 'answer', 'answer concern', 'answer concern happy', 'answer concern happy result', 'concern', 'concern happy', 'concern happy result', 'happy', 'happy result', 'result']",0,0,0,0,0,1,0,0,0.0465116279069767,0.0
143443,"so happy I chose them, de Romanelli didn't rush me , listened to everything I asked for, cane in smiling",0,happy choose delaware romanelli rush listen ask cane smile,"['happy', 'happy choose', 'happy choose delaware', 'happy choose delaware romanelli', 'happy choose delaware romanelli rush', 'happy choose delaware romanelli rush listen', 'happy choose delaware romanelli rush listen ask', 'happy choose delaware romanelli rush listen ask cane', 'happy choose delaware romanelli rush listen ask cane smile', 'choose', 'choose delaware', 'choose delaware romanelli', 'choose delaware romanelli rush', 'choose delaware romanelli rush listen', 'choose delaware romanelli rush listen ask', 'choose delaware romanelli rush listen ask cane', 'choose delaware romanelli rush listen ask cane smile', 'delaware', 'delaware romanelli', 'delaware romanelli rush', 'delaware romanelli rush listen', 'delaware romanelli rush listen ask', 'delaware romanelli rush listen ask cane', 'delaware romanelli rush listen ask cane smile', 'romanelli', 'romanelli rush', 'romanelli rush listen', 'romanelli rush listen ask', 'romanelli rush listen ask cane', 'romanelli rush listen ask cane smile', 'rush', 'rush listen', 'rush listen ask', 'rush listen ask cane', 'rush listen ask cane smile', 'listen', 'listen ask', 'listen ask cane', 'listen ask cane smile', 'ask', 'ask cane', 'ask cane smile', 'cane', 'cane smile', 'smile']",1,0,0,0,0,0,0,0,0.0333333333333333,0.0
139442,My visit today made me question why she is a physician.,1,visit question doctor,"['visit', 'visit question', 'visit question doctor', 'question', 'question doctor', 'doctor']",0,0,1,0,0,0,0,0,0.0952380952380952,0.0
131557,We appreciate how responsive Dr. Steward has been to questions.,0,appreciate responsive dr steward question,"['appreciate', 'appreciate responsive', 'appreciate responsive dr', 'appreciate responsive dr steward', 'appreciate responsive dr steward question', 'responsive', 'responsive dr', 'responsive dr steward', 'responsive dr steward question', 'dr', 'dr steward', 'dr steward question', 'steward', 'steward question', 'question']",0,0,1,0,0,0,0,0,0.0666666666666666,0.0
118401,Leaving messages on answering machine is not even worth it cause they will tell you half the time that they didn't receive it .,1,leave message answer machine not worth cause tell time receive,"['leave', 'leave message', 'leave message answer', 'leave message answer machine', 'leave message answer machine not', 'leave message answer machine not worth', 'leave message answer machine not worth cause', 'leave message answer machine not worth cause tell', 'leave message answer machine not worth cause tell time', 'leave message answer machine not worth cause tell time receive', 'message', 'message answer', 'message answer machine', 'message answer machine not', 'message answer machine not worth', 'message answer machine not worth cause', 'message answer machine not worth cause tell', 'message answer machine not worth cause tell time', 'message answer machine not worth cause tell time receive', 'answer', 'answer machine', 'answer machine not', 'answer machine not worth', 'answer machine not worth cause', 'answer machine not worth cause tell', 'answer machine not worth cause tell time', 'answer machine not worth cause tell time receive', 'machine', 'machine not', 'machine not worth', 'machine not worth cause', 'machine not worth cause tell', 'machine not worth cause tell time', 'machine not worth cause tell time receive', 'not', 'not worth', 'not worth cause', 'not worth cause tell', 'not worth cause tell time', 'not worth cause tell time receive', 'worth', 'worth cause', 'worth cause tell', 'worth cause tell time', 'worth cause tell time receive', 'cause', 'cause tell', 'cause tell time', 'cause tell time receive', 'tell', 'tell time', 'tell time receive', 'time', 'time receive', 'receive']",0,0,0,0,0,1,0,0,0.0285714285714285,0.0
