commentId,comment,classification,comment_processed,word_phrase_list,deal,deal staff,staff,similarity_score
83037,and his staff are just wonderful.I would recommend if anybody is looking into platic surgery to go see my doctor ;,0,staff fantastic recommend anybody look plastic surgery doctor,"['staff', 'staff fantastic', 'staff fantastic recommend', 'staff fantastic recommend anybody', 'staff fantastic recommend anybody look', 'staff fantastic recommend anybody look plastic', 'staff fantastic recommend anybody look plastic surgery', 'staff fantastic recommend anybody look plastic surgery doctor', 'fantastic', 'fantastic recommend', 'fantastic recommend anybody', 'fantastic recommend anybody look', 'fantastic recommend anybody look plastic', 'fantastic recommend anybody look plastic surgery', 'fantastic recommend anybody look plastic surgery doctor', 'recommend', 'recommend anybody', 'recommend anybody look', 'recommend anybody look plastic', 'recommend anybody look plastic surgery', 'recommend anybody look plastic surgery doctor', 'anybody', 'anybody look', 'anybody look plastic', 'anybody look plastic surgery', 'anybody look plastic surgery doctor', 'look', 'look plastic', 'look plastic surgery', 'look plastic surgery doctor', 'plastic', 'plastic surgery', 'plastic surgery doctor', 'surgery', 'surgery doctor', 'doctor']",0,0,1,0.5
140866,The office staff was critical in many cases helping me out.,0,office staff critical case help,"['office', 'office staff', 'office staff critical', 'office staff critical case', 'office staff critical case help', 'staff', 'staff critical', 'staff critical case', 'staff critical case help', 'critical', 'critical case', 'critical case help', 'case', 'case help', 'help']",0,0,1,0.5
73916,I think the office/scheduling staff and the technicians that do the laser facial/hair removal are the best.,0,think officescheduling staff technician laser facialhair removal good,"['think', 'think officescheduling', 'think officescheduling staff', 'think officescheduling staff technician', 'think officescheduling staff technician laser', 'think officescheduling staff technician laser facialhair', 'think officescheduling staff technician laser facialhair removal', 'think officescheduling staff technician laser facialhair removal good', 'officescheduling', 'officescheduling staff', 'officescheduling staff technician', 'officescheduling staff technician laser', 'officescheduling staff technician laser facialhair', 'officescheduling staff technician laser facialhair removal', 'officescheduling staff technician laser facialhair removal good', 'staff', 'staff technician', 'staff technician laser', 'staff technician laser facialhair', 'staff technician laser facialhair removal', 'staff technician laser facialhair removal good', 'technician', 'technician laser', 'technician laser facialhair', 'technician laser facialhair removal', 'technician laser facialhair removal good', 'laser', 'laser facialhair', 'laser facialhair removal', 'laser facialhair removal good', 'facialhair', 'facialhair removal', 'facialhair removal good', 'removal', 'removal good', 'good']",0,0,1,0.5
99765,Really love the staff here.,0,love staff,"['love', 'love staff', 'staff']",0,0,1,0.5
136191,"The clinic staff is always warm,friendly and helpful.",0,clinic staff warmfriendly helpful,"['clinic', 'clinic staff', 'clinic staff warmfriendly', 'clinic staff warmfriendly helpful', 'staff', 'staff warmfriendly', 'staff warmfriendly helpful', 'warmfriendly', 'warmfriendly helpful', 'helpful']",0,0,1,0.5
157107,The desk staff is the same.,0,desk staff,"['desk', 'desk staff', 'staff']",0,0,1,0.5
83501,however some of his staff members come across as no caring,1,staff member come dare,"['staff', 'staff member', 'staff member come', 'staff member come dare', 'member', 'member come', 'member come dare', 'come', 'come dare', 'dare']",0,0,1,0.5
160258,Dr kasinksky an staff need skills fixed screwing up referals even when their own central sceduleing laughs an,1,staff need skill fix screw general central sceduleing laugh,"['staff', 'staff need', 'staff need skill', 'staff need skill fix', 'staff need skill fix screw', 'staff need skill fix screw general', 'staff need skill fix screw general central', 'staff need skill fix screw general central sceduleing', 'staff need skill fix screw general central sceduleing laugh', 'need', 'need skill', 'need skill fix', 'need skill fix screw', 'need skill fix screw general', 'need skill fix screw general central', 'need skill fix screw general central sceduleing', 'need skill fix screw general central sceduleing laugh', 'skill', 'skill fix', 'skill fix screw', 'skill fix screw general', 'skill fix screw general central', 'skill fix screw general central sceduleing', 'skill fix screw general central sceduleing laugh', 'fix', 'fix screw', 'fix screw general', 'fix screw general central', 'fix screw general central sceduleing', 'fix screw general central sceduleing laugh', 'screw', 'screw general', 'screw general central', 'screw general central sceduleing', 'screw general central sceduleing laugh', 'general', 'general central', 'general central sceduleing', 'general central sceduleing laugh', 'central', 'central sceduleing', 'central sceduleing laugh', 'sceduleing', 'sceduleing laugh', 'laugh']",0,0,1,0.5
119898,His staff is kind but he is not!,0,staff kind,"['staff', 'staff kind', 'kind']",0,0,1,0.5
91591,I also realize that the short wait time was because the staff was giving the other patients the same excellent service I received.,0,realize short wait time staff give patient excellent service receive,"['realize', 'realize short', 'realize short wait', 'realize short wait time', 'realize short wait time staff', 'realize short wait time staff give', 'realize short wait time staff give patient', 'realize short wait time staff give patient excellent', 'realize short wait time staff give patient excellent service', 'realize short wait time staff give patient excellent service receive', 'short', 'short wait', 'short wait time', 'short wait time staff', 'short wait time staff give', 'short wait time staff give patient', 'short wait time staff give patient excellent', 'short wait time staff give patient excellent service', 'short wait time staff give patient excellent service receive', 'wait', 'wait time', 'wait time staff', 'wait time staff give', 'wait time staff give patient', 'wait time staff give patient excellent', 'wait time staff give patient excellent service', 'wait time staff give patient excellent service receive', 'time', 'time staff', 'time staff give', 'time staff give patient', 'time staff give patient excellent', 'time staff give patient excellent service', 'time staff give patient excellent service receive', 'staff', 'staff give', 'staff give patient', 'staff give patient excellent', 'staff give patient excellent service', 'staff give patient excellent service receive', 'give', 'give patient', 'give patient excellent', 'give patient excellent service', 'give patient excellent service receive', 'patient', 'patient excellent', 'patient excellent service', 'patient excellent service receive', 'excellent', 'excellent service', 'excellent service receive', 'service', 'service receive', 'receive']",0,0,1,0.5
131212,I was really impressed with Dr. Ohlemacher and her staff.,0,impress dr ohlemacher staff,"['impress', 'impress dr', 'impress dr ohlemacher', 'impress dr ohlemacher staff', 'dr', 'dr ohlemacher', 'dr ohlemacher staff', 'ohlemacher', 'ohlemacher staff', 'staff']",0,0,1,0.5
170269,room at every touch point we felt like we were dealing with the best,0,room touch point feel like deal good,"['room', 'room touch', 'room touch point', 'room touch point feel', 'room touch point feel like', 'room touch point feel like deal', 'room touch point feel like deal good', 'touch', 'touch point', 'touch point feel', 'touch point feel like', 'touch point feel like deal', 'touch point feel like deal good', 'point', 'point feel', 'point feel like', 'point feel like deal', 'point feel like deal good', 'feel', 'feel like', 'feel like deal', 'feel like deal good', 'like', 'like deal', 'like deal good', 'deal', 'deal good', 'good']",1,0,0,0.5
92550,"From the start, Dr Sires office staff were warm",0,start dr side office staff warm,"['start', 'start dr', 'start dr side', 'start dr side office', 'start dr side office staff', 'start dr side office staff warm', 'dr', 'dr side', 'dr side office', 'dr side office staff', 'dr side office staff warm', 'side', 'side office', 'side office staff', 'side office staff warm', 'office', 'office staff', 'office staff warm', 'staff', 'staff warm', 'warm']",0,0,1,0.5
88586,"Now I'm left with very expensive, permanent, unsatisfactory eyelids, that I will just have to deal with.",1,m leave expensive permanent unsatisfactory eyelid deal,"['m', 'm leave', 'm leave expensive', 'm leave expensive permanent', 'm leave expensive permanent unsatisfactory', 'm leave expensive permanent unsatisfactory eyelid', 'm leave expensive permanent unsatisfactory eyelid deal', 'leave', 'leave expensive', 'leave expensive permanent', 'leave expensive permanent unsatisfactory', 'leave expensive permanent unsatisfactory eyelid', 'leave expensive permanent unsatisfactory eyelid deal', 'expensive', 'expensive permanent', 'expensive permanent unsatisfactory', 'expensive permanent unsatisfactory eyelid', 'expensive permanent unsatisfactory eyelid deal', 'permanent', 'permanent unsatisfactory', 'permanent unsatisfactory eyelid', 'permanent unsatisfactory eyelid deal', 'unsatisfactory', 'unsatisfactory eyelid', 'unsatisfactory eyelid deal', 'eyelid', 'eyelid deal', 'deal']",1,0,0,0.5
129222,"I could not have asked for better final results and nicer and knowledgeable doctors, nurses and helping staff.",0,ask good final result nice knowledgeable doctor nurse help staff,"['ask', 'ask good', 'ask good final', 'ask good final result', 'ask good final result nice', 'ask good final result nice knowledgeable', 'ask good final result nice knowledgeable doctor', 'ask good final result nice knowledgeable doctor nurse', 'ask good final result nice knowledgeable doctor nurse help', 'ask good final result nice knowledgeable doctor nurse help staff', 'good', 'good final', 'good final result', 'good final result nice', 'good final result nice knowledgeable', 'good final result nice knowledgeable doctor', 'good final result nice knowledgeable doctor nurse', 'good final result nice knowledgeable doctor nurse help', 'good final result nice knowledgeable doctor nurse help staff', 'final', 'final result', 'final result nice', 'final result nice knowledgeable', 'final result nice knowledgeable doctor', 'final result nice knowledgeable doctor nurse', 'final result nice knowledgeable doctor nurse help', 'final result nice knowledgeable doctor nurse help staff', 'result', 'result nice', 'result nice knowledgeable', 'result nice knowledgeable doctor', 'result nice knowledgeable doctor nurse', 'result nice knowledgeable doctor nurse help', 'result nice knowledgeable doctor nurse help staff', 'nice', 'nice knowledgeable', 'nice knowledgeable doctor', 'nice knowledgeable doctor nurse', 'nice knowledgeable doctor nurse help', 'nice knowledgeable doctor nurse help staff', 'knowledgeable', 'knowledgeable doctor', 'knowledgeable doctor nurse', 'knowledgeable doctor nurse help', 'knowledgeable doctor nurse help staff', 'doctor', 'doctor nurse', 'doctor nurse help', 'doctor nurse help staff', 'nurse', 'nurse help', 'nurse help staff', 'help', 'help staff', 'staff']",0,0,1,0.5
