commentId,comment,classification,comment_processed,word_phrase_list,needle,please,similarity_score
167700,"Needless to say, no matter how well I have tried to care for my teeth they have continued to fail over the years.",1,needle matter try care tooth continue fail,"['needle', 'needle matter', 'needle matter try', 'needle matter try care', 'needle matter try care tooth', 'needle matter try care tooth continue', 'needle matter try care tooth continue fail', 'matter', 'matter try', 'matter try care', 'matter try care tooth', 'matter try care tooth continue', 'matter try care tooth continue fail', 'try', 'try care', 'try care tooth', 'try care tooth continue', 'try care tooth continue fail', 'care', 'care tooth', 'care tooth continue', 'care tooth continue fail', 'tooth', 'tooth continue', 'tooth continue fail', 'continue', 'continue fail', 'fail']",1,0,0.3846153846153846
169419,"I was pleased at first, until about a year ago one side had lifted high and hardened and the other side was sagging/deflating.",1,please lift high harden saggingdeflating,"['please', 'please lift', 'please lift high', 'please lift high harden', 'please lift high harden saggingdeflating', 'lift', 'lift high', 'lift high harden', 'lift high harden saggingdeflating', 'high', 'high harden', 'high harden saggingdeflating', 'harden', 'harden saggingdeflating', 'saggingdeflating']",0,1,0.3846153846153846
161586,Needless to say I was very nervous about getting this done.,1,needle nervous get,"['needle', 'needle nervous', 'needle nervous get', 'nervous', 'nervous get', 'get']",1,0,0.3846153846153846
111357,"Pleased with the friendly, knowledgeable customer service associate, Jenny.",0,please friendly knowledgeable customer service associate,"['please', 'please friendly', 'please friendly knowledgeable', 'please friendly knowledgeable customer', 'please friendly knowledgeable customer service', 'please friendly knowledgeable customer service associate', 'friendly', 'friendly knowledgeable', 'friendly knowledgeable customer', 'friendly knowledgeable customer service', 'friendly knowledgeable customer service associate', 'knowledgeable', 'knowledgeable customer', 'knowledgeable customer service', 'knowledgeable customer service associate', 'customer', 'customer service', 'customer service associate', 'service', 'service associate', 'associate']",0,1,0.3846153846153846
62548,I was very pleased with the attention that he gave to me and the care that he took calling at my home here on the Cape to explain the results of an examination.,0,please attention give care take call home cape explain result examination,"['please', 'please attention', 'please attention give', 'please attention give care', 'please attention give care take', 'please attention give care take call', 'please attention give care take call home', 'please attention give care take call home cape', 'please attention give care take call home cape explain', 'please attention give care take call home cape explain result', 'please attention give care take call home cape explain result examination', 'attention', 'attention give', 'attention give care', 'attention give care take', 'attention give care take call', 'attention give care take call home', 'attention give care take call home cape', 'attention give care take call home cape explain', 'attention give care take call home cape explain result', 'attention give care take call home cape explain result examination', 'give', 'give care', 'give care take', 'give care take call', 'give care take call home', 'give care take call home cape', 'give care take call home cape explain', 'give care take call home cape explain result', 'give care take call home cape explain result examination', 'care', 'care take', 'care take call', 'care take call home', 'care take call home cape', 'care take call home cape explain', 'care take call home cape explain result', 'care take call home cape explain result examination', 'take', 'take call', 'take call home', 'take call home cape', 'take call home cape explain', 'take call home cape explain result', 'take call home cape explain result examination', 'call', 'call home', 'call home cape', 'call home cape explain', 'call home cape explain result', 'call home cape explain result examination', 'home', 'home cape', 'home cape explain', 'home cape explain result', 'home cape explain result examination', 'cape', 'cape explain', 'cape explain result', 'cape explain result examination', 'explain', 'explain result', 'explain result examination', 'result', 'result examination', 'examination']",0,1,0.3846153846153846
97526,and couldn't be more pkeased with the results.,0,please result,"['please', 'please result', 'result']",0,1,0.3846153846153846
111243,So far I have been very pleased with my experience.,0,far please experience,"['far', 'far please', 'far please experience', 'please', 'please experience', 'experience']",0,1,0.3846153846153846
92412,Otherwise very pleased.,0,please,['please'],0,1,0.3846153846153846
184799,I had a 3rd revision surgery last year by a different surgeon and am pleased with the outcome.,0,rd revision surgery different surgeon please result,"['rd', 'rd revision', 'rd revision surgery', 'rd revision surgery different', 'rd revision surgery different surgeon', 'rd revision surgery different surgeon please', 'rd revision surgery different surgeon please result', 'revision', 'revision surgery', 'revision surgery different', 'revision surgery different surgeon', 'revision surgery different surgeon please', 'revision surgery different surgeon please result', 'surgery', 'surgery different', 'surgery different surgeon', 'surgery different surgeon please', 'surgery different surgeon please result', 'different', 'different surgeon', 'different surgeon please', 'different surgeon please result', 'surgeon', 'surgeon please', 'surgeon please result', 'please', 'please result', 'result']",0,1,0.3846153846153846
188646,They were very thorough and I was just pleased with the way that they tested everything to rule out everything.,0,thorough please way test rule,"['thorough', 'thorough please', 'thorough please way', 'thorough please way test', 'thorough please way test rule', 'please', 'please way', 'please way test', 'please way test rule', 'way', 'way test', 'way test rule', 'test', 'test rule', 'rule']",0,1,0.3846153846153846
60301,"He explained, in layman's language, what my problems were and what my solutions were and I was extremely pleased with him.",0,explain layman language problem solution extremely please,"['explain', 'explain layman', 'explain layman language', 'explain layman language problem', 'explain layman language problem solution', 'explain layman language problem solution extremely', 'explain layman language problem solution extremely please', 'layman', 'layman language', 'layman language problem', 'layman language problem solution', 'layman language problem solution extremely', 'layman language problem solution extremely please', 'language', 'language problem', 'language problem solution', 'language problem solution extremely', 'language problem solution extremely please', 'problem', 'problem solution', 'problem solution extremely', 'problem solution extremely please', 'solution', 'solution extremely', 'solution extremely please', 'extremely', 'extremely please', 'please']",0,1,0.3846153846153846
134634,"Not only am i extremely pleased with my surgical results, but, every bit of my experience was A 1 perfect.",0,extremely please surgical result bit experience perfect,"['extremely', 'extremely please', 'extremely please surgical', 'extremely please surgical result', 'extremely please surgical result bit', 'extremely please surgical result bit experience', 'extremely please surgical result bit experience perfect', 'please', 'please surgical', 'please surgical result', 'please surgical result bit', 'please surgical result bit experience', 'please surgical result bit experience perfect', 'surgical', 'surgical result', 'surgical result bit', 'surgical result bit experience', 'surgical result bit experience perfect', 'result', 'result bit', 'result bit experience', 'result bit experience perfect', 'bit', 'bit experience', 'bit experience perfect', 'experience', 'experience perfect', 'perfect']",0,1,0.3846153846153846
187566,I couldn't be more happy and pleased with my surgery experience.,0,happy please surgery experience,"['happy', 'happy please', 'happy please surgery', 'happy please surgery experience', 'please', 'please surgery', 'please surgery experience', 'surgery', 'surgery experience', 'experience']",0,1,0.3846153846153846
131129,I am very pleased with the professional treatment by Dr. Alvarez and the complete attending staff.,0,please professional treatment complete attend staff,"['please', 'please professional', 'please professional treatment', 'please professional treatment complete', 'please professional treatment complete attend', 'please professional treatment complete attend staff', 'professional', 'professional treatment', 'professional treatment complete', 'professional treatment complete attend', 'professional treatment complete attend staff', 'treatment', 'treatment complete', 'treatment complete attend', 'treatment complete attend staff', 'complete', 'complete attend', 'complete attend staff', 'attend', 'attend staff', 'staff']",0,1,0.3846153846153846
