commentId,comment,classification,comment_processed,word_phrase_list,surgeon,knife,knife happy,happy,similarity_score
148149,"Dr. Mata is both a confident, innovative surgeon and a kindhearted, patient person.",0,confident innovative surgeon kindhearted patient person,"['confident', 'confident innovative', 'confident innovative surgeon', 'confident innovative surgeon kindhearted', 'confident innovative surgeon kindhearted patient', 'confident innovative surgeon kindhearted patient person', 'innovative', 'innovative surgeon', 'innovative surgeon kindhearted', 'innovative surgeon kindhearted patient', 'innovative surgeon kindhearted patient person', 'surgeon', 'surgeon kindhearted', 'surgeon kindhearted patient', 'surgeon kindhearted patient person', 'kindhearted', 'kindhearted patient', 'kindhearted patient person', 'patient', 'patient person', 'person']",1,0,0,0,0.2
109224,Dr. Castro is a surgeon master.,0,surgeon master,"['surgeon', 'surgeon master', 'master']",1,0,0,0,0.2
66712,I'm so happy with that,0,m happy,"['m', 'm happy', 'happy']",0,0,0,1,0.2
96310,for that but not happy with the large wrinkle that has came from this surgery.,1,happy large wrinkle come surgery,"['happy', 'happy large', 'happy large wrinkle', 'happy large wrinkle come', 'happy large wrinkle come surgery', 'large', 'large wrinkle', 'large wrinkle come', 'large wrinkle come surgery', 'wrinkle', 'wrinkle come', 'wrinkle come surgery', 'come', 'come surgery', 'surgery']",0,0,0,1,0.2
143574,I'm so happy with the work and can't wait to get more done!,0,m happy work wait,"['m', 'm happy', 'm happy work', 'm happy work wait', 'happy', 'happy work', 'happy work wait', 'work', 'work wait', 'wait']",0,0,0,1,0.2
138514,"I had no problems and am very happy with everyone involved.,.",0,problem happy involve,"['problem', 'problem happy', 'problem happy involve', 'happy', 'happy involve', 'involve']",0,0,0,1,0.2
135960,He is the worst surgeon for all things Rhinoplasty.,1,bad surgeon thing nose job,"['bad', 'bad surgeon', 'bad surgeon thing', 'bad surgeon thing nose', 'bad surgeon thing nose job', 'surgeon', 'surgeon thing', 'surgeon thing nose', 'surgeon thing nose job', 'thing', 'thing nose', 'thing nose job', 'nose', 'nose job', 'job']",1,0,0,0,0.2
108303,I had liposuction of the waist performed 4 months ago and I'm very happy with the results.,0,liposuction waist perform m happy result,"['liposuction', 'liposuction waist', 'liposuction waist perform', 'liposuction waist perform m', 'liposuction waist perform m happy', 'liposuction waist perform m happy result', 'waist', 'waist perform', 'waist perform m', 'waist perform m happy', 'waist perform m happy result', 'perform', 'perform m', 'perform m happy', 'perform m happy result', 'm', 'm happy', 'm happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
159718,A good back surgeon is probably the most important relationship when talking aging spines.,0,good surgeon probably important relationship talk rag spine,"['good', 'good surgeon', 'good surgeon probably', 'good surgeon probably important', 'good surgeon probably important relationship', 'good surgeon probably important relationship talk', 'good surgeon probably important relationship talk rag', 'good surgeon probably important relationship talk rag spine', 'surgeon', 'surgeon probably', 'surgeon probably important', 'surgeon probably important relationship', 'surgeon probably important relationship talk', 'surgeon probably important relationship talk rag', 'surgeon probably important relationship talk rag spine', 'probably', 'probably important', 'probably important relationship', 'probably important relationship talk', 'probably important relationship talk rag', 'probably important relationship talk rag spine', 'important', 'important relationship', 'important relationship talk', 'important relationship talk rag', 'important relationship talk rag spine', 'relationship', 'relationship talk', 'relationship talk rag', 'relationship talk rag spine', 'talk', 'talk rag', 'talk rag spine', 'rag', 'rag spine', 'spine']",1,0,0,0,0.2
144439,"If this review could influence anyone who is considering Dr. Wise as a plastic surgeon, I beg of you to avoid him.",1,review influence consider dr wise plastic surgeon beg avoid,"['review', 'review influence', 'review influence consider', 'review influence consider dr', 'review influence consider dr wise', 'review influence consider dr wise plastic', 'review influence consider dr wise plastic surgeon', 'review influence consider dr wise plastic surgeon beg', 'review influence consider dr wise plastic surgeon beg avoid', 'influence', 'influence consider', 'influence consider dr', 'influence consider dr wise', 'influence consider dr wise plastic', 'influence consider dr wise plastic surgeon', 'influence consider dr wise plastic surgeon beg', 'influence consider dr wise plastic surgeon beg avoid', 'consider', 'consider dr', 'consider dr wise', 'consider dr wise plastic', 'consider dr wise plastic surgeon', 'consider dr wise plastic surgeon beg', 'consider dr wise plastic surgeon beg avoid', 'dr', 'dr wise', 'dr wise plastic', 'dr wise plastic surgeon', 'dr wise plastic surgeon beg', 'dr wise plastic surgeon beg avoid', 'wise', 'wise plastic', 'wise plastic surgeon', 'wise plastic surgeon beg', 'wise plastic surgeon beg avoid', 'plastic', 'plastic surgeon', 'plastic surgeon beg', 'plastic surgeon beg avoid', 'surgeon', 'surgeon beg', 'surgeon beg avoid', 'beg', 'beg avoid', 'avoid']",1,0,0,0,0.2
128776,It has been 2 weeks today and I am so happy to have my jaw line back and no saggy skin on my Neck !,0,happy jaw line shaggy skin neck,"['happy', 'happy jaw', 'happy jaw line', 'happy jaw line shaggy', 'happy jaw line shaggy skin', 'happy jaw line shaggy skin neck', 'jaw', 'jaw line', 'jaw line shaggy', 'jaw line shaggy skin', 'jaw line shaggy skin neck', 'line', 'line shaggy', 'line shaggy skin', 'line shaggy skin neck', 'shaggy', 'shaggy skin', 'shaggy skin neck', 'skin', 'skin neck', 'neck']",0,0,0,1,0.2
96926,"After breastfeeding three kids, I was not happy with my saggy, deflated breasts.",1,breastfeed kiss happy shaggy defeated breast,"['breastfeed', 'breastfeed kiss', 'breastfeed kiss happy', 'breastfeed kiss happy shaggy', 'breastfeed kiss happy shaggy defeated', 'breastfeed kiss happy shaggy defeated breast', 'kiss', 'kiss happy', 'kiss happy shaggy', 'kiss happy shaggy defeated', 'kiss happy shaggy defeated breast', 'happy', 'happy shaggy', 'happy shaggy defeated', 'happy shaggy defeated breast', 'shaggy', 'shaggy defeated', 'shaggy defeated breast', 'defeated', 'defeated breast', 'breast']",0,0,0,1,0.2
126478,Our family has been coming to Dores Dental for several years and we are very happy with the service we recieve.,0,family come dental happy service receive,"['family', 'family come', 'family come dental', 'family come dental happy', 'family come dental happy service', 'family come dental happy service receive', 'come', 'come dental', 'come dental happy', 'come dental happy service', 'come dental happy service receive', 'dental', 'dental happy', 'dental happy service', 'dental happy service receive', 'happy', 'happy service', 'happy service receive', 'service', 'service receive', 'receive']",0,0,0,1,0.2
87504,"and great bedside manner, he is a gifted surgeon.",0,great bedside manner gift surgeon,"['great', 'great bedside', 'great bedside manner', 'great bedside manner gift', 'great bedside manner gift surgeon', 'bedside', 'bedside manner', 'bedside manner gift', 'bedside manner gift surgeon', 'manner', 'manner gift', 'manner gift surgeon', 'gift', 'gift surgeon', 'surgeon']",1,0,0,0,0.2
171377,The surgical procedure went very smoothly and I'm very happy with the results.,0,surgical procedure go smoothly m happy result,"['surgical', 'surgical procedure', 'surgical procedure go', 'surgical procedure go smoothly', 'surgical procedure go smoothly m', 'surgical procedure go smoothly m happy', 'surgical procedure go smoothly m happy result', 'procedure', 'procedure go', 'procedure go smoothly', 'procedure go smoothly m', 'procedure go smoothly m happy', 'procedure go smoothly m happy result', 'go', 'go smoothly', 'go smoothly m', 'go smoothly m happy', 'go smoothly m happy result', 'smoothly', 'smoothly m', 'smoothly m happy', 'smoothly m happy result', 'm', 'm happy', 'm happy result', 'happy', 'happy result', 'result']",0,0,0,1,0.2
69218,It was a hard time in my life and I am so happy to finally put it behind me with dr Speron's help.--Sharma Petrovic,0,hard time life happy finally dr person helpsharma petrovich,"['hard', 'hard time', 'hard time life', 'hard time life happy', 'hard time life happy finally', 'hard time life happy finally dr', 'hard time life happy finally dr person', 'hard time life happy finally dr person helpsharma', 'hard time life happy finally dr person helpsharma petrovich', 'time', 'time life', 'time life happy', 'time life happy finally', 'time life happy finally dr', 'time life happy finally dr person', 'time life happy finally dr person helpsharma', 'time life happy finally dr person helpsharma petrovich', 'life', 'life happy', 'life happy finally', 'life happy finally dr', 'life happy finally dr person', 'life happy finally dr person helpsharma', 'life happy finally dr person helpsharma petrovich', 'happy', 'happy finally', 'happy finally dr', 'happy finally dr person', 'happy finally dr person helpsharma', 'happy finally dr person helpsharma petrovich', 'finally', 'finally dr', 'finally dr person', 'finally dr person helpsharma', 'finally dr person helpsharma petrovich', 'dr', 'dr person', 'dr person helpsharma', 'dr person helpsharma petrovich', 'person', 'person helpsharma', 'person helpsharma petrovich', 'helpsharma', 'helpsharma petrovich', 'petrovich']",0,0,0,1,0.2
114833,My expectations were very realistic but your skills as a surgeon was not.,1,expectation realistic skill surgeon,"['expectation', 'expectation realistic', 'expectation realistic skill', 'expectation realistic skill surgeon', 'realistic', 'realistic skill', 'realistic skill surgeon', 'skill', 'skill surgeon', 'surgeon']",1,0,0,0,0.2
102551,The nurses at the hospital secretly told me he is the best surgeon.,0,nurse hospital secretly tell good surgeon,"['nurse', 'nurse hospital', 'nurse hospital secretly', 'nurse hospital secretly tell', 'nurse hospital secretly tell good', 'nurse hospital secretly tell good surgeon', 'hospital', 'hospital secretly', 'hospital secretly tell', 'hospital secretly tell good', 'hospital secretly tell good surgeon', 'secretly', 'secretly tell', 'secretly tell good', 'secretly tell good surgeon', 'tell', 'tell good', 'tell good surgeon', 'good', 'good surgeon', 'surgeon']",1,0,0,0,0.2
186596,I called the office the following day of my procedure and informed them that I wasn't happy,1,call office follow day procedure inform happy,"['call', 'call office', 'call office follow', 'call office follow day', 'call office follow day procedure', 'call office follow day procedure inform', 'call office follow day procedure inform happy', 'office', 'office follow', 'office follow day', 'office follow day procedure', 'office follow day procedure inform', 'office follow day procedure inform happy', 'follow', 'follow day', 'follow day procedure', 'follow day procedure inform', 'follow day procedure inform happy', 'day', 'day procedure', 'day procedure inform', 'day procedure inform happy', 'procedure', 'procedure inform', 'procedure inform happy', 'inform', 'inform happy', 'happy']",0,0,0,1,0.2
