commentId,comment,classification,comment_processed,word_phrase_list,visit,nurse,nurse practitioner,practitioner,comfort,similarity_score
124764,"for 2 years, after visiting Sean Branch, DO at Henghold Skin Health, I feel hopeful that we will get to the bottom of it!",0,visit branch henghold skin health feel hopeful,"['visit', 'visit branch', 'visit branch henghold', 'visit branch henghold skin', 'visit branch henghold skin health', 'visit branch henghold skin health feel', 'visit branch henghold skin health feel hopeful', 'branch', 'branch henghold', 'branch henghold skin', 'branch henghold skin health', 'branch henghold skin health feel', 'branch henghold skin health feel hopeful', 'henghold', 'henghold skin', 'henghold skin health', 'henghold skin health feel', 'henghold skin health feel hopeful', 'skin', 'skin health', 'skin health feel', 'skin health feel hopeful', 'health', 'health feel', 'health feel hopeful', 'feel', 'feel hopeful', 'hopeful']",1,0,0,0,0,0.08196721311475409
94370,and straightforward visit.,0,straightforward visit,"['straightforward', 'straightforward visit', 'visit']",1,0,0,0,0,0.08196721311475409
67781,THe nurses changed ice packs and saw to my pain levels so that there was little discomfort.,0,nurse change ice pack see pain level little discomfort,"['nurse', 'nurse change', 'nurse change ice', 'nurse change ice pack', 'nurse change ice pack see', 'nurse change ice pack see pain', 'nurse change ice pack see pain level', 'nurse change ice pack see pain level little', 'nurse change ice pack see pain level little discomfort', 'change', 'change ice', 'change ice pack', 'change ice pack see', 'change ice pack see pain', 'change ice pack see pain level', 'change ice pack see pain level little', 'change ice pack see pain level little discomfort', 'ice', 'ice pack', 'ice pack see', 'ice pack see pain', 'ice pack see pain level', 'ice pack see pain level little', 'ice pack see pain level little discomfort', 'pack', 'pack see', 'pack see pain', 'pack see pain level', 'pack see pain level little', 'pack see pain level little discomfort', 'see', 'see pain', 'see pain level', 'see pain level little', 'see pain level little discomfort', 'pain', 'pain level', 'pain level little', 'pain level little discomfort', 'level', 'level little', 'level little discomfort', 'little', 'little discomfort', 'discomfort']",0,1,0,0,0,0.08196721311475409
96196,I have seen this doctors work and his results are not comforting.,1,see doctor work result comfort,"['see', 'see doctor', 'see doctor work', 'see doctor work result', 'see doctor work result comfort', 'doctor', 'doctor work', 'doctor work result', 'doctor work result comfort', 'work', 'work result', 'work result comfort', 'result', 'result comfort', 'comfort']",0,0,0,0,1,0.08196721311475409
58639,My visit was fine.  ,0,visit fine,"['visit', 'visit fine', 'fine']",1,0,0,0,0,0.08196721311475409
117933,All of his nurses are wonderful and I quickly became friends with his anesthesiologist!,0,nurse fantastic quickly friend anesthesiologist,"['nurse', 'nurse fantastic', 'nurse fantastic quickly', 'nurse fantastic quickly friend', 'nurse fantastic quickly friend anesthesiologist', 'fantastic', 'fantastic quickly', 'fantastic quickly friend', 'fantastic quickly friend anesthesiologist', 'quickly', 'quickly friend', 'quickly friend anesthesiologist', 'friend', 'friend anesthesiologist', 'anesthesiologist']",0,1,0,0,0,0.08196721311475409
59885,My nurse was one of the best nurses I have had.,0,nurse good nurse,"['nurse', 'nurse good', 'nurse good nurse', 'good', 'good nurse', 'nurse']",0,1,0,0,0,0.08196721311475409
83133,My visit here was great.,0,visit great,"['visit', 'visit great', 'great']",1,0,0,0,0,0.08196721311475409
95045,Thank you to all the nurses,0,thank nurse,"['thank', 'thank nurse', 'nurse']",0,1,0,0,0,0.08196721311475409
71991,First visit had some front of house issues.,1,visit house issue,"['visit', 'visit house', 'visit house issue', 'house', 'house issue', 'issue']",1,0,0,0,0,0.08196721311475409
119844,after you pay for surgery that's it and after surgery you are on your own post operative care follow up visit not good.,1,pay surgery s surgery post operative care follow visit good,"['pay', 'pay surgery', 'pay surgery s', 'pay surgery s surgery', 'pay surgery s surgery post', 'pay surgery s surgery post operative', 'pay surgery s surgery post operative care', 'pay surgery s surgery post operative care follow', 'pay surgery s surgery post operative care follow visit', 'pay surgery s surgery post operative care follow visit good', 'surgery', 'surgery s', 'surgery s surgery', 'surgery s surgery post', 'surgery s surgery post operative', 'surgery s surgery post operative care', 'surgery s surgery post operative care follow', 'surgery s surgery post operative care follow visit', 'surgery s surgery post operative care follow visit good', 's', 's surgery', 's surgery post', 's surgery post operative', 's surgery post operative care', 's surgery post operative care follow', 's surgery post operative care follow visit', 's surgery post operative care follow visit good', 'surgery', 'surgery post', 'surgery post operative', 'surgery post operative care', 'surgery post operative care follow', 'surgery post operative care follow visit', 'surgery post operative care follow visit good', 'post', 'post operative', 'post operative care', 'post operative care follow', 'post operative care follow visit', 'post operative care follow visit good', 'operative', 'operative care', 'operative care follow', 'operative care follow visit', 'operative care follow visit good', 'care', 'care follow', 'care follow visit', 'care follow visit good', 'follow', 'follow visit', 'follow visit good', 'visit', 'visit good', 'good']",1,0,0,0,0,0.08196721311475409
127752,Today was my first visit and I can't get over how great of an experience I had.,0,visit great experience,"['visit', 'visit great', 'visit great experience', 'great', 'great experience', 'experience']",1,0,0,0,0,0.08196721311475409
157037,"Although it was my first visit, I felt was treated as if I was an ongoing or returning patient to the practice.",0,visit feel treat go return patient practice,"['visit', 'visit feel', 'visit feel treat', 'visit feel treat go', 'visit feel treat go return', 'visit feel treat go return patient', 'visit feel treat go return patient practice', 'feel', 'feel treat', 'feel treat go', 'feel treat go return', 'feel treat go return patient', 'feel treat go return patient practice', 'treat', 'treat go', 'treat go return', 'treat go return patient', 'treat go return patient practice', 'go', 'go return', 'go return patient', 'go return patient practice', 'return', 'return patient', 'return patient practice', 'patient', 'patient practice', 'practice']",1,0,0,0,0,0.08196721311475409
98301,Our first visit was wonderful.,0,visit fantastic,"['visit', 'visit fantastic', 'fantastic']",1,0,0,0,0,0.08196721311475409
102551,The nurses at the hospital secretly told me he is the best surgeon.,0,nurse hospital secretly tell good surgeon,"['nurse', 'nurse hospital', 'nurse hospital secretly', 'nurse hospital secretly tell', 'nurse hospital secretly tell good', 'nurse hospital secretly tell good surgeon', 'hospital', 'hospital secretly', 'hospital secretly tell', 'hospital secretly tell good', 'hospital secretly tell good surgeon', 'secretly', 'secretly tell', 'secretly tell good', 'secretly tell good surgeon', 'tell', 'tell good', 'tell good surgeon', 'good', 'good surgeon', 'surgeon']",0,1,0,0,0,0.08196721311475409
175547,"I have been a patient for 10 years, maybe it is time to find an other general practitioner.",1,patient possibly time find general practitioner,"['patient', 'patient possibly', 'patient possibly time', 'patient possibly time find', 'patient possibly time find general', 'patient possibly time find general practitioner', 'possibly', 'possibly time', 'possibly time find', 'possibly time find general', 'possibly time find general practitioner', 'time', 'time find', 'time find general', 'time find general practitioner', 'find', 'find general', 'find general practitioner', 'general', 'general practitioner', 'practitioner']",0,0,0,1,0,0.08196721311475409
91546,He gained my trust at the first visit,0,gain trust visit,"['gain', 'gain trust', 'gain trust visit', 'trust', 'trust visit', 'visit']",1,0,0,0,0,0.08196721311475409
127283,"Had my first visit with Dr. Frank and it was such an amazing experience, I will definitely be going back.",0,visit dr frank amaze experience decidedly go,"['visit', 'visit dr', 'visit dr frank', 'visit dr frank amaze', 'visit dr frank amaze experience', 'visit dr frank amaze experience decidedly', 'visit dr frank amaze experience decidedly go', 'dr', 'dr frank', 'dr frank amaze', 'dr frank amaze experience', 'dr frank amaze experience decidedly', 'dr frank amaze experience decidedly go', 'frank', 'frank amaze', 'frank amaze experience', 'frank amaze experience decidedly', 'frank amaze experience decidedly go', 'amaze', 'amaze experience', 'amaze experience decidedly', 'amaze experience decidedly go', 'experience', 'experience decidedly', 'experience decidedly go', 'decidedly', 'decidedly go', 'go']",1,0,0,0,0,0.08196721311475409
139532,The team was friendly and responsive to all questions I had before my visit.,0,team friendly responsive question visit,"['team', 'team friendly', 'team friendly responsive', 'team friendly responsive question', 'team friendly responsive question visit', 'friendly', 'friendly responsive', 'friendly responsive question', 'friendly responsive question visit', 'responsive', 'responsive question', 'responsive question visit', 'question', 'question visit', 'visit']",1,0,0,0,0,0.08196721311475409
99589,The doctor and staff made me feel comfor.,0,doctor staff feel comfort,"['doctor', 'doctor staff', 'doctor staff feel', 'doctor staff feel comfort', 'staff', 'staff feel', 'staff feel comfort', 'feel', 'feel comfort', 'comfort']",0,0,0,0,1,0.08196721311475409
100125,He is very attentive and thorough in my office visits.,0,attentive thorough office visit,"['attentive', 'attentive thorough', 'attentive thorough office', 'attentive thorough office visit', 'thorough', 'thorough office', 'thorough office visit', 'office', 'office visit', 'visit']",1,0,0,0,0,0.08196721311475409
95858,Nurses and doctors always nice,0,nurse doctor nice,"['nurse', 'nurse doctor', 'nurse doctor nice', 'doctor', 'doctor nice', 'nice']",0,1,0,0,0,0.08196721311475409
