commentId,comment,classification,comment_processed,word_phrase_list,different,rebelliously,rebelliously worth,worth,plant,similarity_score
151423,Looking forward to my upcoming dental implant surgery and being able to enjoy eating again!,0,look forward come dental plant surgery able enjoy eat,"['look', 'look forward', 'look forward come', 'look forward come dental', 'look forward come dental plant', 'look forward come dental plant surgery', 'look forward come dental plant surgery able', 'look forward come dental plant surgery able enjoy', 'look forward come dental plant surgery able enjoy eat', 'forward', 'forward come', 'forward come dental', 'forward come dental plant', 'forward come dental plant surgery', 'forward come dental plant surgery able', 'forward come dental plant surgery able enjoy', 'forward come dental plant surgery able enjoy eat', 'come', 'come dental', 'come dental plant', 'come dental plant surgery', 'come dental plant surgery able', 'come dental plant surgery able enjoy', 'come dental plant surgery able enjoy eat', 'dental', 'dental plant', 'dental plant surgery', 'dental plant surgery able', 'dental plant surgery able enjoy', 'dental plant surgery able enjoy eat', 'plant', 'plant surgery', 'plant surgery able', 'plant surgery able enjoy', 'plant surgery able enjoy eat', 'surgery', 'surgery able', 'surgery able enjoy', 'surgery able enjoy eat', 'able', 'able enjoy', 'able enjoy eat', 'enjoy', 'enjoy eat', 'eat']",0,0,0,0,1,0.12195121951219513
142479,The Indian School office is further away but so worth it as it's very spacious.,0,school office away worth spacious,"['school', 'school office', 'school office away', 'school office away worth', 'school office away worth spacious', 'office', 'office away', 'office away worth', 'office away worth spacious', 'away', 'away worth', 'away worth spacious', 'worth', 'worth spacious', 'spacious']",0,0,0,1,0,0.12195121951219513
181164,"dose of prep, I received different answers from differnt people who answered the phone.",1,dose rep receive different answer different people answer phone,"['dose', 'dose rep', 'dose rep receive', 'dose rep receive different', 'dose rep receive different answer', 'dose rep receive different answer different', 'dose rep receive different answer different people', 'dose rep receive different answer different people answer', 'dose rep receive different answer different people answer phone', 'rep', 'rep receive', 'rep receive different', 'rep receive different answer', 'rep receive different answer different', 'rep receive different answer different people', 'rep receive different answer different people answer', 'rep receive different answer different people answer phone', 'receive', 'receive different', 'receive different answer', 'receive different answer different', 'receive different answer different people', 'receive different answer different people answer', 'receive different answer different people answer phone', 'different', 'different answer', 'different answer different', 'different answer different people', 'different answer different people answer', 'different answer different people answer phone', 'answer', 'answer different', 'answer different people', 'answer different people answer', 'answer different people answer phone', 'different', 'different people', 'different people answer', 'different people answer phone', 'people', 'people answer', 'people answer phone', 'answer', 'answer phone', 'phone']",1,0,0,0,0,0.12195121951219513
178508,He is very experienced with all skin types and patients of different races.,0,experience skin type patient different race,"['experience', 'experience skin', 'experience skin type', 'experience skin type patient', 'experience skin type patient different', 'experience skin type patient different race', 'skin', 'skin type', 'skin type patient', 'skin type patient different', 'skin type patient different race', 'type', 'type patient', 'type patient different', 'type patient different race', 'patient', 'patient different', 'patient different race', 'different', 'different race', 'race']",1,0,0,0,0,0.12195121951219513
143632,My breasts are two different sizes and shapes.,1,breast different size shape,"['breast', 'breast different', 'breast different size', 'breast different size shape', 'different', 'different size', 'different size shape', 'size', 'size shape', 'shape']",1,0,0,0,0,0.12195121951219513
134911,He has many different listings worded slightly different just beware of the name Frederick Corbin,1,different list give voice slightly different beware,"['different', 'different list', 'different list give', 'different list give voice', 'different list give voice slightly', 'different list give voice slightly different', 'different list give voice slightly different beware', 'list', 'list give', 'list give voice', 'list give voice slightly', 'list give voice slightly different', 'list give voice slightly different beware', 'give', 'give voice', 'give voice slightly', 'give voice slightly different', 'give voice slightly different beware', 'voice', 'voice slightly', 'voice slightly different', 'voice slightly different beware', 'slightly', 'slightly different', 'slightly different beware', 'different', 'different beware', 'beware']",1,0,0,0,0,0.12195121951219513
164911,A friend had a different procedure and became reclusive!,1,friend different procedure exclusive,"['friend', 'friend different', 'friend different procedure', 'friend different procedure exclusive', 'different', 'different procedure', 'different procedure exclusive', 'procedure', 'procedure exclusive', 'exclusive']",1,0,0,0,0,0.12195121951219513
186702,"He went over my options of dentures, snap in, or permanent screw in implants.",0,go option venture snap permanent screw plant,"['go', 'go option', 'go option venture', 'go option venture snap', 'go option venture snap permanent', 'go option venture snap permanent screw', 'go option venture snap permanent screw plant', 'option', 'option venture', 'option venture snap', 'option venture snap permanent', 'option venture snap permanent screw', 'option venture snap permanent screw plant', 'venture', 'venture snap', 'venture snap permanent', 'venture snap permanent screw', 'venture snap permanent screw plant', 'snap', 'snap permanent', 'snap permanent screw', 'snap permanent screw plant', 'permanent', 'permanent screw', 'permanent screw plant', 'screw', 'screw plant', 'plant']",0,0,0,0,1,0.12195121951219513
166911,"Additionally, the other implant was sagging as my own natural tissue couldn't hold it up.",1,extra plant lag natural tissue hold,"['extra', 'extra plant', 'extra plant lag', 'extra plant lag natural', 'extra plant lag natural tissue', 'extra plant lag natural tissue hold', 'plant', 'plant lag', 'plant lag natural', 'plant lag natural tissue', 'plant lag natural tissue hold', 'lag', 'lag natural', 'lag natural tissue', 'lag natural tissue hold', 'natural', 'natural tissue', 'natural tissue hold', 'tissue', 'tissue hold', 'hold']",0,0,0,0,1,0.12195121951219513
104028,They made my lips voluminous and shapely without making me look or feel like a different version of myself.,0,lip voluminous shapely make look feel like different version,"['lip', 'lip voluminous', 'lip voluminous shapely', 'lip voluminous shapely make', 'lip voluminous shapely make look', 'lip voluminous shapely make look feel', 'lip voluminous shapely make look feel like', 'lip voluminous shapely make look feel like different', 'lip voluminous shapely make look feel like different version', 'voluminous', 'voluminous shapely', 'voluminous shapely make', 'voluminous shapely make look', 'voluminous shapely make look feel', 'voluminous shapely make look feel like', 'voluminous shapely make look feel like different', 'voluminous shapely make look feel like different version', 'shapely', 'shapely make', 'shapely make look', 'shapely make look feel', 'shapely make look feel like', 'shapely make look feel like different', 'shapely make look feel like different version', 'make', 'make look', 'make look feel', 'make look feel like', 'make look feel like different', 'make look feel like different version', 'look', 'look feel', 'look feel like', 'look feel like different', 'look feel like different version', 'feel', 'feel like', 'feel like different', 'feel like different version', 'like', 'like different', 'like different version', 'different', 'different version', 'version']",1,0,0,0,0,0.12195121951219513
176570,"so coveted, there is a very long waitlist just for a consult - BUT SO WORTH THE WAIT).",0,covet long waitlist consult worth wait,"['covet', 'covet long', 'covet long waitlist', 'covet long waitlist consult', 'covet long waitlist consult worth', 'covet long waitlist consult worth wait', 'long', 'long waitlist', 'long waitlist consult', 'long waitlist consult worth', 'long waitlist consult worth wait', 'waitlist', 'waitlist consult', 'waitlist consult worth', 'waitlist consult worth wait', 'consult', 'consult worth', 'consult worth wait', 'worth', 'worth wait', 'wait']",0,0,0,1,0,0.12195121951219513
