commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,tuck,wonder,wrong,wrong pain,pain,similarity_score
163900,"TOLD HIM IM IN A LOT OF PAIN, HE HIS ATTITUDE IS SO BAD HUSBAND AND HIM ALMOST HAD AN ARGUMENT.",1,tell m lot pain attitude bad husband argument,"['tell', 'tell m', 'tell m lot', 'tell m lot pain', 'tell m lot pain attitude', 'tell m lot pain attitude bad', 'tell m lot pain attitude bad husband', 'tell m lot pain attitude bad husband argument', 'm', 'm lot', 'm lot pain', 'm lot pain attitude', 'm lot pain attitude bad', 'm lot pain attitude bad husband', 'm lot pain attitude bad husband argument', 'lot', 'lot pain', 'lot pain attitude', 'lot pain attitude bad', 'lot pain attitude bad husband', 'lot pain attitude bad husband argument', 'pain', 'pain attitude', 'pain attitude bad', 'pain attitude bad husband', 'pain attitude bad husband argument', 'attitude', 'attitude bad', 'attitude bad husband', 'attitude bad husband argument', 'bad', 'bad husband', 'bad husband argument', 'husband', 'husband argument', 'argument']",0,0,0,0,0,0,1,0.08196721311475409
71736,There was the expected swelling but the post-surgery pain simply never happened .,0,expect swell postsurgery pain simply happen,"['expect', 'expect swell', 'expect swell postsurgery', 'expect swell postsurgery pain', 'expect swell postsurgery pain simply', 'expect swell postsurgery pain simply happen', 'swell', 'swell postsurgery', 'swell postsurgery pain', 'swell postsurgery pain simply', 'swell postsurgery pain simply happen', 'postsurgery', 'postsurgery pain', 'postsurgery pain simply', 'postsurgery pain simply happen', 'pain', 'pain simply', 'pain simply happen', 'simply', 'simply happen', 'happen']",0,0,0,0,0,0,1,0.08196721311475409
112090,"If you have been struggling with hip or groin pain, don't hesitate!",0,struggle hip groin pain hesitate,"['struggle', 'struggle hip', 'struggle hip groin', 'struggle hip groin pain', 'struggle hip groin pain hesitate', 'hip', 'hip groin', 'hip groin pain', 'hip groin pain hesitate', 'groin', 'groin pain', 'groin pain hesitate', 'pain', 'pain hesitate', 'hesitate']",0,0,0,0,0,0,1,0.08196721311475409
111239,Staff and doctor didn't care that I was left disfigured and in pain.,1,staff doctor care leave deface pain,"['staff', 'staff doctor', 'staff doctor care', 'staff doctor care leave', 'staff doctor care leave deface', 'staff doctor care leave deface pain', 'doctor', 'doctor care', 'doctor care leave', 'doctor care leave deface', 'doctor care leave deface pain', 'care', 'care leave', 'care leave deface', 'care leave deface pain', 'leave', 'leave deface', 'leave deface pain', 'deface', 'deface pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
160584,Went to a endodontist today after 2 days of extreme pain in one of the root canal teeth,1,go endodontist extreme pain root canal tooth,"['go', 'go endodontist', 'go endodontist extreme', 'go endodontist extreme pain', 'go endodontist extreme pain root', 'go endodontist extreme pain root canal', 'go endodontist extreme pain root canal tooth', 'endodontist', 'endodontist extreme', 'endodontist extreme pain', 'endodontist extreme pain root', 'endodontist extreme pain root canal', 'endodontist extreme pain root canal tooth', 'extreme', 'extreme pain', 'extreme pain root', 'extreme pain root canal', 'extreme pain root canal tooth', 'pain', 'pain root', 'pain root canal', 'pain root canal tooth', 'root', 'root canal', 'root canal tooth', 'canal', 'canal tooth', 'tooth']",0,0,0,0,0,0,1,0.08196721311475409
109466,I haven't had any pain in the incision area.,0,pain incision area,"['pain', 'pain incision', 'pain incision area', 'incision', 'incision area', 'area']",0,0,0,0,0,0,1,0.08196721311475409
115388,I HAD BACK AND LEG PAIN FOR OVER 20 YEARS.,1,leg pain,"['leg', 'leg pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
66518,I am still in pain.,1,pain,['pain'],0,0,0,0,0,0,1,0.08196721311475409
76331,I was always asked if I was comfortable and if I needed additional pain medication.,0,ask comfortable need extra pain meditation,"['ask', 'ask comfortable', 'ask comfortable need', 'ask comfortable need extra', 'ask comfortable need extra pain', 'ask comfortable need extra pain meditation', 'comfortable', 'comfortable need', 'comfortable need extra', 'comfortable need extra pain', 'comfortable need extra pain meditation', 'need', 'need extra', 'need extra pain', 'need extra pain meditation', 'extra', 'extra pain', 'extra pain meditation', 'pain', 'pain meditation', 'meditation']",0,0,0,0,0,0,1,0.08196721311475409
116033,"I have a much better looking nose (still manly), didn't need any pain killers post op not a single pill.",0,good look nose manly need pain tiller post op single pill,"['good', 'good look', 'good look nose', 'good look nose manly', 'good look nose manly need', 'good look nose manly need pain', 'good look nose manly need pain tiller', 'good look nose manly need pain tiller post', 'good look nose manly need pain tiller post op', 'good look nose manly need pain tiller post op single', 'good look nose manly need pain tiller post op single pill', 'look', 'look nose', 'look nose manly', 'look nose manly need', 'look nose manly need pain', 'look nose manly need pain tiller', 'look nose manly need pain tiller post', 'look nose manly need pain tiller post op', 'look nose manly need pain tiller post op single', 'look nose manly need pain tiller post op single pill', 'nose', 'nose manly', 'nose manly need', 'nose manly need pain', 'nose manly need pain tiller', 'nose manly need pain tiller post', 'nose manly need pain tiller post op', 'nose manly need pain tiller post op single', 'nose manly need pain tiller post op single pill', 'manly', 'manly need', 'manly need pain', 'manly need pain tiller', 'manly need pain tiller post', 'manly need pain tiller post op', 'manly need pain tiller post op single', 'manly need pain tiller post op single pill', 'need', 'need pain', 'need pain tiller', 'need pain tiller post', 'need pain tiller post op', 'need pain tiller post op single', 'need pain tiller post op single pill', 'pain', 'pain tiller', 'pain tiller post', 'pain tiller post op', 'pain tiller post op single', 'pain tiller post op single pill', 'tiller', 'tiller post', 'tiller post op', 'tiller post op single', 'tiller post op single pill', 'post', 'post op', 'post op single', 'post op single pill', 'op', 'op single', 'op single pill', 'single', 'single pill', 'pill']",0,0,0,0,0,0,1,0.08196721311475409
67719,"very easy, no real pain, doc called me night of surgery to check on me and saw me next day.",0,easy real pain call night surgery check see,"['easy', 'easy real', 'easy real pain', 'easy real pain call', 'easy real pain call night', 'easy real pain call night surgery', 'easy real pain call night surgery check', 'easy real pain call night surgery check see', 'real', 'real pain', 'real pain call', 'real pain call night', 'real pain call night surgery', 'real pain call night surgery check', 'real pain call night surgery check see', 'pain', 'pain call', 'pain call night', 'pain call night surgery', 'pain call night surgery check', 'pain call night surgery check see', 'call', 'call night', 'call night surgery', 'call night surgery check', 'call night surgery check see', 'night', 'night surgery', 'night surgery check', 'night surgery check see', 'surgery', 'surgery check', 'surgery check see', 'check', 'check see', 'see']",0,0,0,0,0,0,1,0.08196721311475409
188503,Dr. Darrow treated me with my severe shoulder pain using PRP injections.,0,treat severe shoulder pain pp injection,"['treat', 'treat severe', 'treat severe shoulder', 'treat severe shoulder pain', 'treat severe shoulder pain pp', 'treat severe shoulder pain pp injection', 'severe', 'severe shoulder', 'severe shoulder pain', 'severe shoulder pain pp', 'severe shoulder pain pp injection', 'shoulder', 'shoulder pain', 'shoulder pain pp', 'shoulder pain pp injection', 'pain', 'pain pp', 'pain pp injection', 'pp', 'pp injection', 'injection']",0,0,0,0,0,0,1,0.08196721311475409
141875,Always willing to listen and advise me what Would work good for my pain.,0,willing listen advise work good pain,"['willing', 'willing listen', 'willing listen advise', 'willing listen advise work', 'willing listen advise work good', 'willing listen advise work good pain', 'listen', 'listen advise', 'listen advise work', 'listen advise work good', 'listen advise work good pain', 'advise', 'advise work', 'advise work good', 'advise work good pain', 'work', 'work good', 'work good pain', 'good', 'good pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
124174,Now she is still in pain a week later with dry sockets and I can?t say that?s her fault.,1,pain dry socket s fault,"['pain', 'pain dry', 'pain dry socket', 'pain dry socket s', 'pain dry socket s fault', 'dry', 'dry socket', 'dry socket s', 'dry socket s fault', 'socket', 'socket s', 'socket s fault', 's', 's fault', 'fault']",0,0,0,0,0,0,1,0.08196721311475409
176393,I only took Tylenol and did not have to take any narcotic pain medicine.,0,take acetaminophen necrotic pain medicine,"['take', 'take acetaminophen', 'take acetaminophen necrotic', 'take acetaminophen necrotic pain', 'take acetaminophen necrotic pain medicine', 'acetaminophen', 'acetaminophen necrotic', 'acetaminophen necrotic pain', 'acetaminophen necrotic pain medicine', 'necrotic', 'necrotic pain', 'necrotic pain medicine', 'pain', 'pain medicine', 'medicine']",0,0,0,0,0,0,1,0.08196721311475409
137298,After a few weeks all the numbness went away and there was no pain in the healing process.,0,numbness go away pain heal process,"['numbness', 'numbness go', 'numbness go away', 'numbness go away pain', 'numbness go away pain heal', 'numbness go away pain heal process', 'go', 'go away', 'go away pain', 'go away pain heal', 'go away pain heal process', 'away', 'away pain', 'away pain heal', 'away pain heal process', 'pain', 'pain heal', 'pain heal process', 'heal', 'heal process', 'process']",0,0,0,0,0,0,1,0.08196721311475409
189798,After 10 years of wondering I finally see a light at the end of the tunnel,0,wonder finally light end tunnel,"['wonder', 'wonder finally', 'wonder finally light', 'wonder finally light end', 'wonder finally light end tunnel', 'finally', 'finally light', 'finally light end', 'finally light end tunnel', 'light', 'light end', 'light end tunnel', 'end', 'end tunnel', 'tunnel']",0,0,0,1,0,0,0,0.08196721311475409
89142,Let's the elderly patient suffer with pain.,1,let aged patient suffer pain,"['let', 'let aged', 'let aged patient', 'let aged patient suffer', 'let aged patient suffer pain', 'aged', 'aged patient', 'aged patient suffer', 'aged patient suffer pain', 'patient', 'patient suffer', 'patient suffer pain', 'suffer', 'suffer pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
144333,"My leg swelling and pain, tenderness, and redness was horrible before the vein ablation procedures, now all of these symptoms have gone away!",0,leg swell pain tenderness redness atrocious vein relation procedure symptom go away,"['leg', 'leg swell', 'leg swell pain', 'leg swell pain tenderness', 'leg swell pain tenderness redness', 'leg swell pain tenderness redness atrocious', 'leg swell pain tenderness redness atrocious vein', 'leg swell pain tenderness redness atrocious vein relation', 'leg swell pain tenderness redness atrocious vein relation procedure', 'leg swell pain tenderness redness atrocious vein relation procedure symptom', 'leg swell pain tenderness redness atrocious vein relation procedure symptom go', 'leg swell pain tenderness redness atrocious vein relation procedure symptom go away', 'swell', 'swell pain', 'swell pain tenderness', 'swell pain tenderness redness', 'swell pain tenderness redness atrocious', 'swell pain tenderness redness atrocious vein', 'swell pain tenderness redness atrocious vein relation', 'swell pain tenderness redness atrocious vein relation procedure', 'swell pain tenderness redness atrocious vein relation procedure symptom', 'swell pain tenderness redness atrocious vein relation procedure symptom go', 'swell pain tenderness redness atrocious vein relation procedure symptom go away', 'pain', 'pain tenderness', 'pain tenderness redness', 'pain tenderness redness atrocious', 'pain tenderness redness atrocious vein', 'pain tenderness redness atrocious vein relation', 'pain tenderness redness atrocious vein relation procedure', 'pain tenderness redness atrocious vein relation procedure symptom', 'pain tenderness redness atrocious vein relation procedure symptom go', 'pain tenderness redness atrocious vein relation procedure symptom go away', 'tenderness', 'tenderness redness', 'tenderness redness atrocious', 'tenderness redness atrocious vein', 'tenderness redness atrocious vein relation', 'tenderness redness atrocious vein relation procedure', 'tenderness redness atrocious vein relation procedure symptom', 'tenderness redness atrocious vein relation procedure symptom go', 'tenderness redness atrocious vein relation procedure symptom go away', 'redness', 'redness atrocious', 'redness atrocious vein', 'redness atrocious vein relation', 'redness atrocious vein relation procedure', 'redness atrocious vein relation procedure symptom', 'redness atrocious vein relation procedure symptom go', 'redness atrocious vein relation procedure symptom go away', 'atrocious', 'atrocious vein', 'atrocious vein relation', 'atrocious vein relation procedure', 'atrocious vein relation procedure symptom', 'atrocious vein relation procedure symptom go', 'atrocious vein relation procedure symptom go away', 'vein', 'vein relation', 'vein relation procedure', 'vein relation procedure symptom', 'vein relation procedure symptom go', 'vein relation procedure symptom go away', 'relation', 'relation procedure', 'relation procedure symptom', 'relation procedure symptom go', 'relation procedure symptom go away', 'procedure', 'procedure symptom', 'procedure symptom go', 'procedure symptom go away', 'symptom', 'symptom go', 'symptom go away', 'go', 'go away', 'away']",0,0,0,0,0,0,1,0.08196721311475409
