commentId,comment,classification,comment_processed,word_phrase_list,probably,get,get opinion,opinion,opinion make,make,nonrefundable,commitment,similarity_score
177555,and where my pain was coming from…. He did not rush in making the best recommendations for my personal situation.,0,pain come not rush make good recommendation personal situation,"['pain', 'pain come', 'pain come not', 'pain come not rush', 'pain come not rush make', 'pain come not rush make good', 'pain come not rush make good recommendation', 'pain come not rush make good recommendation personal', 'pain come not rush make good recommendation personal situation', 'come', 'come not', 'come not rush', 'come not rush make', 'come not rush make good', 'come not rush make good recommendation', 'come not rush make good recommendation personal', 'come not rush make good recommendation personal situation', 'not', 'not rush', 'not rush make', 'not rush make good', 'not rush make good recommendation', 'not rush make good recommendation personal', 'not rush make good recommendation personal situation', 'rush', 'rush make', 'rush make good', 'rush make good recommendation', 'rush make good recommendation personal', 'rush make good recommendation personal situation', 'make', 'make good', 'make good recommendation', 'make good recommendation personal', 'make good recommendation personal situation', 'good', 'good recommendation', 'good recommendation personal', 'good recommendation personal situation', 'recommendation', 'recommendation personal', 'recommendation personal situation', 'personal', 'personal situation', 'situation']",0,0,0,0,0,1,0,0,0.030303030303030304
105313,She did not make me feel comfortable or like she cared about me or my opinions.,1,not feel comfortable like care opinion,"['not', 'not feel', 'not feel comfortable', 'not feel comfortable like', 'not feel comfortable like care', 'not feel comfortable like care opinion', 'feel', 'feel comfortable', 'feel comfortable like', 'feel comfortable like care', 'feel comfortable like care opinion', 'comfortable', 'comfortable like', 'comfortable like care', 'comfortable like care opinion', 'like', 'like care', 'like care opinion', 'care', 'care opinion', 'opinion']",0,0,0,1,0,0,0,0,0.047619047619047616
130320,"Thank you Dr. Pakeman and your staff for not only calming my nerves, and making me feel",0,thank staff not calm nerve make feel,"['thank', 'thank staff', 'thank staff not', 'thank staff not calm', 'thank staff not calm nerve', 'thank staff not calm nerve make', 'thank staff not calm nerve make feel', 'staff', 'staff not', 'staff not calm', 'staff not calm nerve', 'staff not calm nerve make', 'staff not calm nerve make feel', 'not', 'not calm', 'not calm nerve', 'not calm nerve make', 'not calm nerve make feel', 'calm', 'calm nerve', 'calm nerve make', 'calm nerve make feel', 'nerve', 'nerve make', 'nerve make feel', 'make', 'make feel', 'feel']",0,0,0,0,0,1,0,0,0.04081632653061224
138843,He takes time to talk to patients and makes sure that all parts of the procedure are discussed and understood.,0,take time talk patient make sure part procedure discuss understand,"['take', 'take time', 'take time talk', 'take time talk patient', 'take time talk patient make', 'take time talk patient make sure', 'take time talk patient make sure part', 'take time talk patient make sure part procedure', 'take time talk patient make sure part procedure discuss', 'take time talk patient make sure part procedure discuss understand', 'time', 'time talk', 'time talk patient', 'time talk patient make', 'time talk patient make sure', 'time talk patient make sure part', 'time talk patient make sure part procedure', 'time talk patient make sure part procedure discuss', 'time talk patient make sure part procedure discuss understand', 'talk', 'talk patient', 'talk patient make', 'talk patient make sure', 'talk patient make sure part', 'talk patient make sure part procedure', 'talk patient make sure part procedure discuss', 'talk patient make sure part procedure discuss understand', 'patient', 'patient make', 'patient make sure', 'patient make sure part', 'patient make sure part procedure', 'patient make sure part procedure discuss', 'patient make sure part procedure discuss understand', 'make', 'make sure', 'make sure part', 'make sure part procedure', 'make sure part procedure discuss', 'make sure part procedure discuss understand', 'sure', 'sure part', 'sure part procedure', 'sure part procedure discuss', 'sure part procedure discuss understand', 'part', 'part procedure', 'part procedure discuss', 'part procedure discuss understand', 'procedure', 'procedure discuss', 'procedure discuss understand', 'discuss', 'discuss understand', 'understand']",0,0,0,0,0,1,0,0,0.02631578947368421
148597,"I am now making monthly payments a very expensive lab test for the next 12 months, unbelievable.....",1,make payment expensive lab test unbelievable,"['make', 'make payment', 'make payment expensive', 'make payment expensive lab', 'make payment expensive lab test', 'make payment expensive lab test unbelievable', 'payment', 'payment expensive', 'payment expensive lab', 'payment expensive lab test', 'payment expensive lab test unbelievable', 'expensive', 'expensive lab', 'expensive lab test', 'expensive lab test unbelievable', 'lab', 'lab test', 'lab test unbelievable', 'test', 'test unbelievable', 'unbelievable']",0,0,0,0,0,1,0,0,0.047619047619047616
180107,They got me in on short notice for a procedure and back on the road before I knew it.,0,get short notice procedure road know,"['get', 'get short', 'get short notice', 'get short notice procedure', 'get short notice procedure road', 'get short notice procedure road know', 'short', 'short notice', 'short notice procedure', 'short notice procedure road', 'short notice procedure road know', 'notice', 'notice procedure', 'notice procedure road', 'notice procedure road know', 'procedure', 'procedure road', 'procedure road know', 'road', 'road know', 'know']",0,1,0,0,0,0,0,0,0.047619047619047616
91377,"Dr. Pamel's office gets quite crowded and overbooked all to often, it seems.",1,paper office get crowd overlook,"['paper', 'paper office', 'paper office get', 'paper office get crowd', 'paper office get crowd overlook', 'office', 'office get', 'office get crowd', 'office get crowd overlook', 'get', 'get crowd', 'get crowd overlook', 'crowd', 'crowd overlook', 'overlook']",0,1,0,0,0,0,0,0,0.05555555555555555
117283,I said I will get a 2nd opinion since he had nothing to say about what could be causing the swelling or pain.,1,say neodymium opinion cause swell pain,"['say', 'say neodymium', 'say neodymium opinion', 'say neodymium opinion cause', 'say neodymium opinion cause swell', 'say neodymium opinion cause swell pain', 'neodymium', 'neodymium opinion', 'neodymium opinion cause', 'neodymium opinion cause swell', 'neodymium opinion cause swell pain', 'opinion', 'opinion cause', 'opinion cause swell', 'opinion cause swell pain', 'cause', 'cause swell', 'cause swell pain', 'swell', 'swell pain', 'pain']",0,0,0,1,0,0,0,0,0.047619047619047616
148164,"After seeing Dr. Gandhi and getting a MRI done, the office never scheduled me for surgery.",1,see get mister office schedule surgery,"['see', 'see get', 'see get mister', 'see get mister office', 'see get mister office schedule', 'see get mister office schedule surgery', 'get', 'get mister', 'get mister office', 'get mister office schedule', 'get mister office schedule surgery', 'mister', 'mister office', 'mister office schedule', 'mister office schedule surgery', 'office', 'office schedule', 'office schedule surgery', 'schedule', 'schedule surgery', 'surgery']",0,1,0,0,0,0,0,0,0.047619047619047616
105958,"what makes this even worse, is that I just went to this dentist about a month ago.",1,make bad go dentist,"['make', 'make bad', 'make bad go', 'make bad go dentist', 'bad', 'bad go', 'bad go dentist', 'go', 'go dentist', 'dentist']",0,0,0,0,0,1,0,0,0.06451612903225806
146264,"Went in for tooth pain worried about possible infection spreading , they got me in same day with in the next hour.",0,go tooth pain worry possible infection spread get day,"['go', 'go tooth', 'go tooth pain', 'go tooth pain worry', 'go tooth pain worry possible', 'go tooth pain worry possible infection', 'go tooth pain worry possible infection spread', 'go tooth pain worry possible infection spread get', 'go tooth pain worry possible infection spread get day', 'tooth', 'tooth pain', 'tooth pain worry', 'tooth pain worry possible', 'tooth pain worry possible infection', 'tooth pain worry possible infection spread', 'tooth pain worry possible infection spread get', 'tooth pain worry possible infection spread get day', 'pain', 'pain worry', 'pain worry possible', 'pain worry possible infection', 'pain worry possible infection spread', 'pain worry possible infection spread get', 'pain worry possible infection spread get day', 'worry', 'worry possible', 'worry possible infection', 'worry possible infection spread', 'worry possible infection spread get', 'worry possible infection spread get day', 'possible', 'possible infection', 'possible infection spread', 'possible infection spread get', 'possible infection spread get day', 'infection', 'infection spread', 'infection spread get', 'infection spread get day', 'spread', 'spread get', 'spread get day', 'get', 'get day', 'day']",0,1,0,0,0,0,0,0,0.030303030303030304
95612,"and expertise, is unmatched in my opinion.",0,expertness snatch opinion,"['expertness', 'expertness snatch', 'expertness snatch opinion', 'snatch', 'snatch opinion', 'opinion']",0,0,0,1,0,0,0,0,0.07407407407407407
139351,But they have gotten really low and I just wasn't happy with them at all and I was still having those back pains.,1,get low happy have pain,"['get', 'get low', 'get low happy', 'get low happy have', 'get low happy have pain', 'low', 'low happy', 'low happy have', 'low happy have pain', 'happy', 'happy have', 'happy have pain', 'have', 'have pain', 'pain']",0,1,0,0,0,0,0,0,0.05555555555555555
60173,He makes good eye contact and he really listens,0,make good eye contact listen,"['make', 'make good', 'make good eye', 'make good eye contact', 'make good eye contact listen', 'good', 'good eye', 'good eye contact', 'good eye contact listen', 'eye', 'eye contact', 'eye contact listen', 'contact', 'contact listen', 'listen']",0,0,0,0,0,1,0,0,0.05555555555555555
148459,and let me tell you that you will NOT have to worry about that if you got to Dr. Mariotti for your Tummy Tuck.,0,let tell not worry get mummy tuck,"['let', 'let tell', 'let tell not', 'let tell not worry', 'let tell not worry get', 'let tell not worry get mummy', 'let tell not worry get mummy tuck', 'tell', 'tell not', 'tell not worry', 'tell not worry get', 'tell not worry get mummy', 'tell not worry get mummy tuck', 'not', 'not worry', 'not worry get', 'not worry get mummy', 'not worry get mummy tuck', 'worry', 'worry get', 'worry get mummy', 'worry get mummy tuck', 'get', 'get mummy', 'get mummy tuck', 'mummy', 'mummy tuck', 'tuck']",0,1,0,0,0,0,0,0,0.04081632653061224
