commentId,comment,classification,comment_processed,word_phrase_list,little,little pain,pain,exceed,exceed expectation,expectation,similarity_score
147356,"I was released without any follow up instructions, prescriptions for pain or infection",1,release follow instruction prescription pain infection,"['release', 'release follow', 'release follow instruction', 'release follow instruction prescription', 'release follow instruction prescription pain', 'release follow instruction prescription pain infection', 'follow', 'follow instruction', 'follow instruction prescription', 'follow instruction prescription pain', 'follow instruction prescription pain infection', 'instruction', 'instruction prescription', 'instruction prescription pain', 'instruction prescription pain infection', 'prescription', 'prescription pain', 'prescription pain infection', 'pain', 'pain infection', 'infection']",0,0,1,0,0,0,0.06451612903225806
131052,"and I'll be telling everyone I know whose in the market for a little surgical self improvement, THANK YOU SO MUCH DR LAURENCE",0,ill tell know market little surgical self improvement thank lawrence,"['ill', 'ill tell', 'ill tell know', 'ill tell know market', 'ill tell know market little', 'ill tell know market little surgical', 'ill tell know market little surgical self', 'ill tell know market little surgical self improvement', 'ill tell know market little surgical self improvement thank', 'ill tell know market little surgical self improvement thank lawrence', 'tell', 'tell know', 'tell know market', 'tell know market little', 'tell know market little surgical', 'tell know market little surgical self', 'tell know market little surgical self improvement', 'tell know market little surgical self improvement thank', 'tell know market little surgical self improvement thank lawrence', 'know', 'know market', 'know market little', 'know market little surgical', 'know market little surgical self', 'know market little surgical self improvement', 'know market little surgical self improvement thank', 'know market little surgical self improvement thank lawrence', 'market', 'market little', 'market little surgical', 'market little surgical self', 'market little surgical self improvement', 'market little surgical self improvement thank', 'market little surgical self improvement thank lawrence', 'little', 'little surgical', 'little surgical self', 'little surgical self improvement', 'little surgical self improvement thank', 'little surgical self improvement thank lawrence', 'surgical', 'surgical self', 'surgical self improvement', 'surgical self improvement thank', 'surgical self improvement thank lawrence', 'self', 'self improvement', 'self improvement thank', 'self improvement thank lawrence', 'improvement', 'improvement thank', 'improvement thank lawrence', 'thank', 'thank lawrence', 'lawrence']",1,0,0,0,0,0,0.03076923076923077
91095,"and the staff the wait is a little long,",1,staff wait little long,"['staff', 'staff wait', 'staff wait little', 'staff wait little long', 'wait', 'wait little', 'wait little long', 'little', 'little long', 'long']",1,0,0,0,0,0,0.1
167449,"and scalpels, you need to set expectations and address the patient, not just the procedure.",1,scale need set expectation address patient not procedure,"['scale', 'scale need', 'scale need set', 'scale need set expectation', 'scale need set expectation address', 'scale need set expectation address patient', 'scale need set expectation address patient not', 'scale need set expectation address patient not procedure', 'need', 'need set', 'need set expectation', 'need set expectation address', 'need set expectation address patient', 'need set expectation address patient not', 'need set expectation address patient not procedure', 'set', 'set expectation', 'set expectation address', 'set expectation address patient', 'set expectation address patient not', 'set expectation address patient not procedure', 'expectation', 'expectation address', 'expectation address patient', 'expectation address patient not', 'expectation address patient not procedure', 'address', 'address patient', 'address patient not', 'address patient not procedure', 'patient', 'patient not', 'patient not procedure', 'not', 'not procedure', 'procedure']",0,0,0,0,0,1,0.043478260869565216
110094,great experience with procedure the iv with a little tough,0,great experience procedure four little tough,"['great', 'great experience', 'great experience procedure', 'great experience procedure four', 'great experience procedure four little', 'great experience procedure four little tough', 'experience', 'experience procedure', 'experience procedure four', 'experience procedure four little', 'experience procedure four little tough', 'procedure', 'procedure four', 'procedure four little', 'procedure four little tough', 'four', 'four little', 'four little tough', 'little', 'little tough', 'tough']",1,0,0,0,0,0,0.06451612903225806
112106,Thank you so much for making my life a little easier.,0,thank make life little easy,"['thank', 'thank make', 'thank make life', 'thank make life little', 'thank make life little easy', 'make', 'make life', 'make life little', 'make life little easy', 'life', 'life little', 'life little easy', 'little', 'little easy', 'easy']",1,0,0,0,0,0,0.08
75869,It has relieved my back pain 99 percent.,0,relieve pain percentage,"['relieve', 'relieve pain', 'relieve pain percentage', 'pain', 'pain percentage', 'percentage']",0,0,1,0,0,0,0.125
178102,Chronic fatigue and pain now gone thanks to her therapy.,0,chronic fatigue pain go thanks therapy,"['chronic', 'chronic fatigue', 'chronic fatigue pain', 'chronic fatigue pain go', 'chronic fatigue pain go thanks', 'chronic fatigue pain go thanks therapy', 'fatigue', 'fatigue pain', 'fatigue pain go', 'fatigue pain go thanks', 'fatigue pain go thanks therapy', 'pain', 'pain go', 'pain go thanks', 'pain go thanks therapy', 'go', 'go thanks', 'go thanks therapy', 'thanks', 'thanks therapy', 'therapy']",0,0,1,0,0,0,0.06451612903225806
142699,"Beautiful office, no pain",0,beautiful office no pain,"['beautiful', 'beautiful office', 'beautiful office no', 'beautiful office no pain', 'office', 'office no', 'office no pain', 'no', 'no pain', 'pain']",0,0,1,0,0,0,0.1
90640,pain management poor ?.,1,pain management poor,"['pain', 'pain management', 'pain management poor', 'management', 'management poor', 'poor']",0,0,1,0,0,0,0.125
114064,His competence in his field is only exceeded by his gentle and caring demeanor.,0,competence field exceed gentle dare demeanor,"['competence', 'competence field', 'competence field exceed', 'competence field exceed gentle', 'competence field exceed gentle dare', 'competence field exceed gentle dare demeanor', 'field', 'field exceed', 'field exceed gentle', 'field exceed gentle dare', 'field exceed gentle dare demeanor', 'exceed', 'exceed gentle', 'exceed gentle dare', 'exceed gentle dare demeanor', 'gentle', 'gentle dare', 'gentle dare demeanor', 'dare', 'dare demeanor', 'demeanor']",0,0,0,1,0,0,0.06451612903225806
178977,My pain is practically gone.,0,pain practically go,"['pain', 'pain practically', 'pain practically go', 'practically', 'practically go', 'go']",0,0,1,0,0,0,0.125
107640,"I too, loved going to Dr. Parker until I realized, a little too late.",1,love go realize little late,"['love', 'love go', 'love go realize', 'love go realize little', 'love go realize little late', 'go', 'go realize', 'go realize little', 'go realize little late', 'realize', 'realize little', 'realize little late', 'little', 'little late', 'late']",1,0,0,0,0,0,0.08
164534,"I came in for shoulder pain, he didn't even examine my shoulder, recommended a cortisone shot and walked out.",1,come shoulder pain examine shoulder recommend cortisone shoot walk,"['come', 'come shoulder', 'come shoulder pain', 'come shoulder pain examine', 'come shoulder pain examine shoulder', 'come shoulder pain examine shoulder recommend', 'come shoulder pain examine shoulder recommend cortisone', 'come shoulder pain examine shoulder recommend cortisone shoot', 'come shoulder pain examine shoulder recommend cortisone shoot walk', 'shoulder', 'shoulder pain', 'shoulder pain examine', 'shoulder pain examine shoulder', 'shoulder pain examine shoulder recommend', 'shoulder pain examine shoulder recommend cortisone', 'shoulder pain examine shoulder recommend cortisone shoot', 'shoulder pain examine shoulder recommend cortisone shoot walk', 'pain', 'pain examine', 'pain examine shoulder', 'pain examine shoulder recommend', 'pain examine shoulder recommend cortisone', 'pain examine shoulder recommend cortisone shoot', 'pain examine shoulder recommend cortisone shoot walk', 'examine', 'examine shoulder', 'examine shoulder recommend', 'examine shoulder recommend cortisone', 'examine shoulder recommend cortisone shoot', 'examine shoulder recommend cortisone shoot walk', 'shoulder', 'shoulder recommend', 'shoulder recommend cortisone', 'shoulder recommend cortisone shoot', 'shoulder recommend cortisone shoot walk', 'recommend', 'recommend cortisone', 'recommend cortisone shoot', 'recommend cortisone shoot walk', 'cortisone', 'cortisone shoot', 'cortisone shoot walk', 'shoot', 'shoot walk', 'walk']",0,0,1,0,0,0,0.03636363636363636
62400,Trying to reach her when I'd like to talk to her at times is a little difficult because she's usually busy with patients.,1,try reach like talk time little difficult normally busy patient,"['try', 'try reach', 'try reach like', 'try reach like talk', 'try reach like talk time', 'try reach like talk time little', 'try reach like talk time little difficult', 'try reach like talk time little difficult normally', 'try reach like talk time little difficult normally busy', 'try reach like talk time little difficult normally busy patient', 'reach', 'reach like', 'reach like talk', 'reach like talk time', 'reach like talk time little', 'reach like talk time little difficult', 'reach like talk time little difficult normally', 'reach like talk time little difficult normally busy', 'reach like talk time little difficult normally busy patient', 'like', 'like talk', 'like talk time', 'like talk time little', 'like talk time little difficult', 'like talk time little difficult normally', 'like talk time little difficult normally busy', 'like talk time little difficult normally busy patient', 'talk', 'talk time', 'talk time little', 'talk time little difficult', 'talk time little difficult normally', 'talk time little difficult normally busy', 'talk time little difficult normally busy patient', 'time', 'time little', 'time little difficult', 'time little difficult normally', 'time little difficult normally busy', 'time little difficult normally busy patient', 'little', 'little difficult', 'little difficult normally', 'little difficult normally busy', 'little difficult normally busy patient', 'difficult', 'difficult normally', 'difficult normally busy', 'difficult normally busy patient', 'normally', 'normally busy', 'normally busy patient', 'busy', 'busy patient', 'patient']",1,0,0,0,0,0,0.03076923076923077
