commentId,comment,classification,comment_processed,word_phrase_list,believe,lab,lab quick,quick,quick little,little,little respectful,respectful,woman,attitude,similarity_score
60839,I liked that he was very professional and I believe that he is very smart and that's why I continue to go to him although I think his schedule is too busy,0,like professional believe smart s continue think schedule busy,"['like', 'like professional', 'like professional believe', 'like professional believe smart', 'like professional believe smart s', 'like professional believe smart s continue', 'like professional believe smart s continue think', 'like professional believe smart s continue think schedule', 'like professional believe smart s continue think schedule busy', 'professional', 'professional believe', 'professional believe smart', 'professional believe smart s', 'professional believe smart s continue', 'professional believe smart s continue think', 'professional believe smart s continue think schedule', 'professional believe smart s continue think schedule busy', 'believe', 'believe smart', 'believe smart s', 'believe smart s continue', 'believe smart s continue think', 'believe smart s continue think schedule', 'believe smart s continue think schedule busy', 'smart', 'smart s', 'smart s continue', 'smart s continue think', 'smart s continue think schedule', 'smart s continue think schedule busy', 's', 's continue', 's continue think', 's continue think schedule', 's continue think schedule busy', 'continue', 'continue think', 'continue think schedule', 'continue think schedule busy', 'think', 'think schedule', 'think schedule busy', 'schedule', 'schedule busy', 'busy']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
89706,I can't believe a Dr. this wonderful exists.,0,believe dr fantastic exist,"['believe', 'believe dr', 'believe dr fantastic', 'believe dr fantastic exist', 'dr', 'dr fantastic', 'dr fantastic exist', 'fantastic', 'fantastic exist', 'exist']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
140036,"I do not believe it was worth the almost $3,500 charge.",1,believe worth charge,"['believe', 'believe worth', 'believe worth charge', 'worth', 'worth charge', 'charge']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
154680,It leads me to believe that the staff at this clinic do not place patient care at top priority as I previously stated.,1,lead believe staff clinic place patient care precedence previously state,"['lead', 'lead believe', 'lead believe staff', 'lead believe staff clinic', 'lead believe staff clinic place', 'lead believe staff clinic place patient', 'lead believe staff clinic place patient care', 'lead believe staff clinic place patient care precedence', 'lead believe staff clinic place patient care precedence previously', 'lead believe staff clinic place patient care precedence previously state', 'believe', 'believe staff', 'believe staff clinic', 'believe staff clinic place', 'believe staff clinic place patient', 'believe staff clinic place patient care', 'believe staff clinic place patient care precedence', 'believe staff clinic place patient care precedence previously', 'believe staff clinic place patient care precedence previously state', 'staff', 'staff clinic', 'staff clinic place', 'staff clinic place patient', 'staff clinic place patient care', 'staff clinic place patient care precedence', 'staff clinic place patient care precedence previously', 'staff clinic place patient care precedence previously state', 'clinic', 'clinic place', 'clinic place patient', 'clinic place patient care', 'clinic place patient care precedence', 'clinic place patient care precedence previously', 'clinic place patient care precedence previously state', 'place', 'place patient', 'place patient care', 'place patient care precedence', 'place patient care precedence previously', 'place patient care precedence previously state', 'patient', 'patient care', 'patient care precedence', 'patient care precedence previously', 'patient care precedence previously state', 'care', 'care precedence', 'care precedence previously', 'care precedence previously state', 'precedence', 'precedence previously', 'precedence previously state', 'previously', 'previously state', 'state']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
179696,"I'm a little puffy and sore but wow, the results already show beautifully.",0,m little puffy sore result beautifully,"['m', 'm little', 'm little puffy', 'm little puffy sore', 'm little puffy sore result', 'm little puffy sore result beautifully', 'little', 'little puffy', 'little puffy sore', 'little puffy sore result', 'little puffy sore result beautifully', 'puffy', 'puffy sore', 'puffy sore result', 'puffy sore result beautifully', 'sore', 'sore result', 'sore result beautifully', 'result', 'result beautifully', 'beautifully']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
95197,My breast augmentation looks so natural i can't even believe it!,0,breast pigmentation look natural believe,"['breast', 'breast pigmentation', 'breast pigmentation look', 'breast pigmentation look natural', 'breast pigmentation look natural believe', 'pigmentation', 'pigmentation look', 'pigmentation look natural', 'pigmentation look natural believe', 'look', 'look natural', 'look natural believe', 'natural', 'natural believe', 'believe']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
157810,I mentioned that I was a little cold and they brought me an afghan to put over my legs!,0,mention little cold bring leg,"['mention', 'mention little', 'mention little cold', 'mention little cold bring', 'mention little cold bring leg', 'little', 'little cold', 'little cold bring', 'little cold bring leg', 'cold', 'cold bring', 'cold bring leg', 'bring', 'bring leg', 'leg']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
66895,so it didn't feel respectful.,1,feel respectful,"['feel', 'feel respectful', 'respectful']",0,0,0,0,0,0,0,1,0,0,0.06896551724137931
172975,maybe a good Doctor but we will never know due to the uncaring attitude shown.,1,possibly good doctor know approach attitude show,"['possibly', 'possibly good', 'possibly good doctor', 'possibly good doctor know', 'possibly good doctor know approach', 'possibly good doctor know approach attitude', 'possibly good doctor know approach attitude show', 'good', 'good doctor', 'good doctor know', 'good doctor know approach', 'good doctor know approach attitude', 'good doctor know approach attitude show', 'doctor', 'doctor know', 'doctor know approach', 'doctor know approach attitude', 'doctor know approach attitude show', 'know', 'know approach', 'know approach attitude', 'know approach attitude show', 'approach', 'approach attitude', 'approach attitude show', 'attitude', 'attitude show', 'show']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
58785,My doctor and me could have talked a little longer about information and instructions about my care.,1,doctor talk little long information instruction care,"['doctor', 'doctor talk', 'doctor talk little', 'doctor talk little long', 'doctor talk little long information', 'doctor talk little long information instruction', 'doctor talk little long information instruction care', 'talk', 'talk little', 'talk little long', 'talk little long information', 'talk little long information instruction', 'talk little long information instruction care', 'little', 'little long', 'little long information', 'little long information instruction', 'little long information instruction care', 'long', 'long information', 'long information instruction', 'long information instruction care', 'information', 'information instruction', 'information instruction care', 'instruction', 'instruction care', 'care']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
142594,All women practice and everyone is so good,0,woman practice good,"['woman', 'woman practice', 'woman practice good', 'practice', 'practice good', 'good']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
153169,Already seeing a little bit of fading in the tattoo.,0,see little bit fade tattoo,"['see', 'see little', 'see little bit', 'see little bit fade', 'see little bit fade tattoo', 'little', 'little bit', 'little bit fade', 'little bit fade tattoo', 'bit', 'bit fade', 'bit fade tattoo', 'fade', 'fade tattoo', 'tattoo']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
190463,"Rhonda speaks in an unprofessional tone and is quick to judge other and label members of our community as ""deadbeats"".",1,speak professional tone quick judge label member community defaulter,"['speak', 'speak professional', 'speak professional tone', 'speak professional tone quick', 'speak professional tone quick judge', 'speak professional tone quick judge label', 'speak professional tone quick judge label member', 'speak professional tone quick judge label member community', 'speak professional tone quick judge label member community defaulter', 'professional', 'professional tone', 'professional tone quick', 'professional tone quick judge', 'professional tone quick judge label', 'professional tone quick judge label member', 'professional tone quick judge label member community', 'professional tone quick judge label member community defaulter', 'tone', 'tone quick', 'tone quick judge', 'tone quick judge label', 'tone quick judge label member', 'tone quick judge label member community', 'tone quick judge label member community defaulter', 'quick', 'quick judge', 'quick judge label', 'quick judge label member', 'quick judge label member community', 'quick judge label member community defaulter', 'judge', 'judge label', 'judge label member', 'judge label member community', 'judge label member community defaulter', 'label', 'label member', 'label member community', 'label member community defaulter', 'member', 'member community', 'member community defaulter', 'community', 'community defaulter', 'defaulter']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
121280,"Everyone was very polite and had such a great attitude, except for one person.",0,polite great attitude person,"['polite', 'polite great', 'polite great attitude', 'polite great attitude person', 'great', 'great attitude', 'great attitude person', 'attitude', 'attitude person', 'person']",0,0,0,0,0,0,0,0,0,1,0.06896551724137931
151878,Just had the most unpleasant conversation with the woman who answered the phone.,1,unpleasant conversation woman answer phone,"['unpleasant', 'unpleasant conversation', 'unpleasant conversation woman', 'unpleasant conversation woman answer', 'unpleasant conversation woman answer phone', 'conversation', 'conversation woman', 'conversation woman answer', 'conversation woman answer phone', 'woman', 'woman answer', 'woman answer phone', 'answer', 'answer phone', 'phone']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
165100,"Dr. Yamahata took on a challenging surgery with me, a plus-sized woman with a high BMI.",0,take challenge surgery plussized woman high mi,"['take', 'take challenge', 'take challenge surgery', 'take challenge surgery plussized', 'take challenge surgery plussized woman', 'take challenge surgery plussized woman high', 'take challenge surgery plussized woman high mi', 'challenge', 'challenge surgery', 'challenge surgery plussized', 'challenge surgery plussized woman', 'challenge surgery plussized woman high', 'challenge surgery plussized woman high mi', 'surgery', 'surgery plussized', 'surgery plussized woman', 'surgery plussized woman high', 'surgery plussized woman high mi', 'plussized', 'plussized woman', 'plussized woman high', 'plussized woman high mi', 'woman', 'woman high', 'woman high mi', 'high', 'high mi', 'mi']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
